corridor,period,matched_interval_count,mae_mph,mape_pct,mape_interval_count,rmse_mph,mean_bias_mph,wmape_pct,r_squared,cube_vs_observed_matched_interval_count,cube_vs_observed_mae_mph,cube_vs_observed_mape_pct,cube_vs_observed_mape_interval_count,cube_vs_observed_rmse_mph,cube_vs_observed_mean_bias_mph,cube_vs_observed_wmape_pct,cube_vs_observed_r_squared,taplite_vs_cube_matched_interval_count,taplite_vs_cube_mae_mph,taplite_vs_cube_mape_pct,taplite_vs_cube_mape_interval_count,taplite_vs_cube_rmse_mph,taplite_vs_cube_mean_bias_mph,taplite_vs_cube_wmape_pct,taplite_vs_cube_r_squared,congestion_valid_interval_count,observed_congestion_duration_min,model_congestion_duration_min,congestion_duration_error_min,congestion_duration_absolute_error_min,congestion_duration_ape_pct,congestion_overlap_min,congestion_union_min,congestion_iou_pct,congestion_precision_pct,congestion_recall_pct,congestion_f1_pct,congestion_interval_accuracy_pct,observed_congestion_episode_count,model_congestion_episode_count,observed_first_congestion_start_min,model_first_congestion_start_min,congestion_onset_error_min,observed_last_congestion_end_min,model_last_congestion_end_min,congestion_clearance_error_min,cube_vs_observed_congestion_valid_interval_count,cube_vs_observed_observed_congestion_duration_min,cube_vs_observed_model_congestion_duration_min,cube_vs_observed_congestion_duration_error_min,cube_vs_observed_congestion_duration_absolute_error_min,cube_vs_observed_congestion_duration_ape_pct,cube_vs_observed_congestion_overlap_min,cube_vs_observed_congestion_union_min,cube_vs_observed_congestion_iou_pct,cube_vs_observed_congestion_precision_pct,cube_vs_observed_congestion_recall_pct,cube_vs_observed_congestion_f1_pct,cube_vs_observed_congestion_interval_accuracy_pct,cube_vs_observed_observed_congestion_episode_count,cube_vs_observed_model_congestion_episode_count,cube_vs_observed_observed_first_congestion_start_min,cube_vs_observed_model_first_congestion_start_min,cube_vs_observed_congestion_onset_error_min,cube_vs_observed_observed_last_congestion_end_min,cube_vs_observed_model_last_congestion_end_min,cube_vs_observed_congestion_clearance_error_min,mean_observed_speed_mph,mean_model_speed_mph,mean_cube_qvdf_speed_mph,mean_observed_length_coverage_pct,mean_model_length_coverage_pct,mean_cube_qvdf_length_coverage_pct,cbi_tmc_count,mapped_tmc_count,eligible_tmc_count,qa_matched_tmc_count,gmns_link_count_used,gmns_corridor_length_mi,cube_qvdf_link_count_available,taplite_zero_cube_positive_link_count,tmc_mapping_coverage_pct,tmc_comparison_coverage_pct,qa_matched_share_of_mapped_pct
VA643_NB,PM,16,1.178676,3.479920,16,1.208551,-1.178676,3.483413,0.803110,16,1.216046,3.617776,16,1.695999,-1.055650,3.593858,0.354902,16,1.076001,3.368898,16,1.342629,-0.123025,3.282378,0.352427,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,45,45,45,,0,45,0.000000,0.000000,,,81.250000,0,1,,1005.000000,,,1050.000000,,33.836797,32.658121,32.781146,98.993376,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
VA643_SB,AM,12,0.784022,2.200382,12,0.822651,-0.784022,2.209056,0.961230,12,1.110056,3.161207,12,1.493235,-0.310845,3.127689,0.480418,12,1.306214,3.780322,12,1.552714,-0.473177,3.712901,0.477179,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,450.000000,,,465.000000,,35.491257,34.707235,35.180412,99.962472,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
VA643_SB,MD,24,1.085319,3.188891,24,1.138186,-1.085319,3.186534,0.544200,24,1.417711,4.156907,24,1.641046,0.635395,4.162448,0.205383,24,1.984317,5.603688,24,2.328561,-1.720715,5.719327,0.060242,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,15,15,15,,0,15,0.000000,0.000000,,,95.833333,0,1,,720.000000,,,735.000000,,34.059551,32.974232,34.694946,99.603552,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
VA643_SB,PM,16,1.295266,3.824262,16,1.359749,-1.295266,3.831927,0.416513,16,1.109803,3.292607,16,1.567726,-0.456855,3.283254,0.053877,16,1.407030,4.221141,16,1.661335,-0.838411,4.219603,0.128475,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,30,30,30,,0,30,0.000000,0.000000,,,87.500000,0,1,,1005.000000,,,1035.000000,,33.801939,32.506673,33.345084,98.280490,100.000000,100.000000,11,11.000000,11.000000,10.000000,27.000000,12.750000,27.000000,0.000000,100.000000,100.000000,90.909091
VA643_WB,AM,12,0.373355,1.129526,12,0.484518,0.268039,1.124658,0.798208,12,1.043472,3.142245,12,1.276096,0.563081,3.143253,0.320851,12,0.871466,2.571704,12,1.072856,-0.295041,2.581333,0.448801,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,510.000000,,,525.000000,,12,0,15,15,15,,0,15,0.000000,0.000000,,,91.666667,0,1,,525.000000,,,540.000000,,33.197210,33.465250,33.760291,100.000000,100.000000,100.000000,5,5.000000,5.000000,3.000000,11.000000,7.410000,11.000000,0.000000,100.000000,100.000000,60.000000
VA643_WB,MD,24,1.141478,3.529654,24,1.212610,-1.141478,3.542546,0.000242,24,1.596938,4.943669,24,1.922788,0.960919,4.956056,0.086764,24,2.309460,6.774285,24,2.722136,-2.102397,6.959794,0.008889,24,15,360,345,345,2300.000000,15,360,4.166667,4.166667,100.000000,8.000000,4.166667,1,1,870.000000,540.000000,-330.000000,885.000000,900.000000,15.000000,24,15,75,60,60,400.000000,15,75,20.000000,20.000000,100.000000,33.333333,83.333333,1,3,870.000000,540.000000,-330.000000,885.000000,900.000000,15.000000,32.221963,31.080485,33.182882,100.000000,100.000000,100.000000,5,5.000000,5.000000,3.000000,11.000000,7.410000,11.000000,0.000000,100.000000,100.000000,60.000000
VA643_WB,PM,14,1.081246,3.539140,14,1.343141,-1.081246,3.501387,0.842052,14,1.307710,4.290560,14,1.712942,-0.997010,4.234745,0.808883,16,0.535916,1.820218,16,0.667844,-0.105603,1.785766,0.944210,14,180,210,30,30,16.666667,180,210,85.714286,85.714286,100.000000,92.307692,85.714286,2,2,900.000000,900.000000,0.000000,1110.000000,1140.000000,30.000000,14,180,135,-45,45,25.000000,135,180,75.000000,100.000000,75.000000,85.714286,78.571429,2,2,900.000000,900.000000,0.000000,1110.000000,1065.000000,-45.000000,30.880504,29.904837,30.010441,94.849404,100.000000,100.000000,5,5.000000,5.000000,3.000000,11.000000,7.410000,11.000000,0.000000,100.000000,100.000000,60.000000
VA644_EB,AM,10,0.639903,1.994944,10,0.815974,0.280084,1.943001,0.872387,10,0.782077,2.448643,10,1.118688,0.503390,2.374700,0.718807,12,1.041325,3.167772,12,1.256361,-0.355017,3.118071,0.505991,10,45,0,-45,45,100.000000,0,45,0.000000,,0.000000,,70.000000,2,0,435.000000,,,510.000000,,,10,45,30,-15,15,33.333333,30,45,66.666667,100.000000,66.666667,80.000000,90.000000,2,1,435.000000,435.000000,0.000000,510.000000,495.000000,-15.000000,32.933729,33.041426,33.396443,94.592563,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA644_EB,MD,24,1.122430,3.488894,24,1.219996,-1.122430,3.512132,0.672669,24,2.324368,7.221594,24,2.881924,2.168677,7.273048,0.412179,24,3.291107,9.251802,24,3.986776,-3.291107,9.643611,0.061857,24,75,270,195,195,260.000000,75,270,27.777778,27.777778,100.000000,43.478261,45.833333,1,1,825.000000,630.000000,-195.000000,900.000000,900.000000,0.000000,24,75,60,-15,15,20.000000,45,90,50.000000,75.000000,60.000000,66.666667,87.500000,1,2,825.000000,720.000000,-105.000000,900.000000,900.000000,0.000000,31.958648,30.836218,34.127324,100.000000,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA644_EB,PM,16,0.656654,2.205361,16,0.840667,-0.602634,2.183677,0.800494,16,0.706196,2.374233,16,0.922865,-0.459233,2.348429,0.745937,16,0.407764,1.398894,16,0.489677,-0.143401,1.377033,0.886154,16,225,210,-15,15,6.666667,210,225,93.333333,100.000000,93.333333,96.551724,93.750000,1,1,900.000000,900.000000,0.000000,1125.000000,1110.000000,-15.000000,16,225,195,-30,30,13.333333,195,225,86.666667,100.000000,86.666667,92.857143,87.500000,1,1,900.000000,900.000000,0.000000,1125.000000,1095.000000,-30.000000,30.071000,29.468366,29.611768,100.000000,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA644_WB,AM,11,1.628093,5.275285,11,1.922961,1.628093,5.154454,0.747652,11,2.265342,7.267748,11,2.551094,2.265342,7.171952,0.698383,12,0.964270,2.842988,12,1.100602,-0.590117,2.835466,0.791851,11,105,45,-60,60,57.142857,45,105,42.857143,100.000000,42.857143,60.000000,63.636364,1,1,435.000000,495.000000,60.000000,540.000000,540.000000,0.000000,11,105,30,-75,75,71.428571,30,105,28.571429,100.000000,28.571429,44.444444,54.545455,1,2,435.000000,450.000000,15.000000,540.000000,540.000000,0.000000,31.586134,33.417361,34.007478,93.820339,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA644_WB,MD,24,1.172633,3.665589,24,1.296522,-1.075632,3.706834,0.612553,24,1.651312,5.197916,24,1.989854,1.516798,5.219998,0.506215,24,2.592430,7.573192,24,3.106598,-2.592430,7.820032,0.103642,24,105,360,255,255,242.857143,105,360,29.166667,29.166667,100.000000,45.161290,29.166667,2,1,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,24,105,90,-15,15,14.285714,60,135,44.444444,66.666667,57.142857,61.538462,79.166667,2,3,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,31.634348,30.558716,33.151146,99.301506,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA644_WB,PM,16,0.574127,1.932351,16,0.686439,-0.305469,1.923256,0.554596,16,0.726980,2.447725,16,0.959764,-0.106325,2.435298,0.459221,16,0.542370,1.837099,16,0.627482,-0.199143,1.823371,0.805234,16,240,240,0,0,0.000000,240,240,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,16,240,210,-30,30,12.500000,210,240,87.500000,100.000000,87.500000,93.333333,87.500000,1,2,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,29.851808,29.546340,29.745483,99.588279,100.000000,100.000000,13,13.000000,13.000000,13.000000,45.000000,11.870000,45.000000,0.000000,100.000000,100.000000,100.000000
VA645_NB,AM,11,1.430898,4.342101,11,1.623523,1.430898,4.277553,0.720844,11,1.743649,5.226637,11,2.056985,1.743649,5.212496,0.620604,12,1.125171,3.216658,12,1.354622,-0.446283,3.194465,0.432929,11,15,0,-15,15,100.000000,0,15,0.000000,,0.000000,,90.909091,1,0,465.000000,,,495.000000,,,11,15,0,-15,15,100.000000,0,15,0.000000,,0.000000,,90.909091,1,0,465.000000,,,495.000000,,,33.451319,34.776242,35.222524,95.856534,100.000000,100.000000,19,19.000000,19.000000,15.000000,44.000000,19.380000,44.000000,0.000000,100.000000,100.000000,78.947368
VA645_NB,MD,24,1.387557,4.139346,24,1.534968,-1.369185,4.145555,0.185628,24,1.997931,5.947236,24,2.548987,1.882863,5.969147,0.326179,24,3.252048,8.936966,24,3.805872,-3.252048,9.198573,0.024050,24,0,195,195,195,,0,195,0.000000,0.000000,,,45.833333,0,1,,705.000000,,,900.000000,,24,0,15,15,15,,0,15,0.000000,0.000000,,,95.833333,0,1,,885.000000,,,900.000000,,33.470964,32.101779,35.353827,99.882350,100.000000,100.000000,19,19.000000,19.000000,15.000000,44.000000,19.380000,44.000000,0.000000,100.000000,100.000000,78.947368
VA645_NB,PM,16,0.591239,1.926907,16,0.715952,0.570293,1.907876,0.515505,16,1.842894,5.974194,16,2.106291,1.838116,5.946859,0.051983,16,1.319733,3.954266,16,1.598315,-1.267822,4.020208,0.053691,16,225,165,-60,60,26.666667,165,225,73.333333,100.000000,73.333333,84.615385,75.000000,1,1,900.000000,900.000000,0.000000,1125.000000,1065.000000,-60.000000,16,225,45,-180,180,80.000000,45,225,20.000000,100.000000,20.000000,33.333333,25.000000,1,2,900.000000,900.000000,0.000000,1125.000000,1035.000000,-90.000000,30.989371,31.559664,32.827487,98.808400,100.000000,100.000000,19,19.000000,19.000000,15.000000,44.000000,19.380000,44.000000,0.000000,100.000000,100.000000,78.947368
VA645_SB,AM,12,0.523803,1.587796,12,0.785063,0.461643,1.548057,0.751450,12,1.479067,4.376655,12,1.809605,1.479067,4.371257,0.579221,12,1.456193,4.084619,12,1.662336,-1.017423,4.123412,0.330958,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,33.836183,34.297826,35.315249,97.325867,100.000000,100.000000,19,19.000000,19.000000,18.000000,43.000000,17.950000,43.000000,0.000000,100.000000,100.000000,94.736842
VA645_SB,MD,24,1.166054,3.428661,24,1.243584,-1.166054,3.441800,0.199238,24,2.407319,7.072125,24,3.020571,2.250561,7.105594,0.362954,24,3.416616,9.105308,24,4.085752,-3.416616,9.456512,0.019701,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,33.879203,32.713149,36.129765,98.995528,100.000000,100.000000,19,19.000000,19.000000,18.000000,43.000000,17.950000,43.000000,0.000000,100.000000,100.000000,94.736842
VA645_SB,PM,16,0.263558,0.824873,16,0.301637,0.039096,0.825646,0.801865,16,1.226939,3.852091,16,1.505503,1.108721,3.843619,0.249669,16,1.202612,3.582611,16,1.447769,-1.069626,3.640951,0.308251,16,90,90,0,0,0.000000,90,90,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,990.000000,990.000000,0.000000,1080.000000,1080.000000,0.000000,16,90,45,-45,45,50.000000,45,90,50.000000,100.000000,50.000000,66.666667,81.250000,1,1,990.000000,1005.000000,15.000000,1080.000000,1050.000000,-30.000000,31.921450,31.960546,33.030172,99.549560,100.000000,100.000000,19,19.000000,19.000000,18.000000,43.000000,17.950000,43.000000,0.000000,100.000000,100.000000,94.736842
VA659_NB,AM,12,0.460108,1.169419,12,0.629649,-0.453031,1.180791,0.860714,12,2.095358,5.441745,12,3.053068,-2.095358,5.377383,0.472244,12,1.780507,5.370746,12,2.959192,1.642326,4.829047,0.280505,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,30,30,30,,0,30,0.000000,0.000000,,,83.333333,0,1,,435.000000,,,465.000000,,38.966122,38.513090,36.870764,99.447528,100.000000,100.000000,12,12.000000,12.000000,9.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,75.000000
VA659_NB,MD,24,1.960218,4.962275,24,1.994588,-1.960218,4.970193,0.087026,24,2.240343,5.651684,24,3.450617,-2.240343,5.680457,0.106265,24,1.792754,5.139596,24,2.491339,0.280124,4.819344,0.000626,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,30,30,30,,0,30,0.000000,0.000000,,,91.666667,0,1,,705.000000,,,735.000000,,39.439479,37.479261,37.199137,98.314330,100.000000,100.000000,12,12.000000,12.000000,9.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,75.000000
VA659_NB,PM,16,1.053074,2.700285,16,1.076422,-1.053074,2.703259,0.434444,16,2.575190,6.633718,16,3.787265,-2.575190,6.610555,0.252718,16,2.011868,6.185006,16,3.242916,1.522116,5.530068,0.077232,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,30,30,30,,0,30,0.000000,0.000000,,,87.500000,0,1,,1005.000000,,,1035.000000,,38.955728,37.902654,36.380538,100.000000,100.000000,100.000000,12,12.000000,12.000000,9.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,75.000000
VA659_SB,AM,12,0.694775,1.755315,12,0.759432,-0.497819,1.763282,0.315189,12,2.131340,5.440368,12,3.172421,-2.004797,5.409164,0.230466,12,1.673519,5.018048,12,2.962854,1.506977,4.474939,0.153342,12,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,12,0,30,30,30,,0,30,0.000000,0.000000,,,83.333333,0,1,,435.000000,,,465.000000,,39.402388,38.904569,37.397591,98.920652,100.000000,100.000000,12,12.000000,12.000000,8.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,66.666667
VA659_SB,MD,24,2.423033,6.019573,24,2.485596,-2.423033,6.029431,0.049702,24,2.962304,7.337745,24,4.020168,-2.962304,7.371343,0.084049,24,1.780840,5.165022,24,2.608649,0.539271,4.784059,0.004978,24,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,24,0,45,45,45,,0,45,0.000000,0.000000,,,87.500000,0,1,,705.000000,,,750.000000,,40.186758,37.763726,37.224455,99.164302,100.000000,100.000000,12,12.000000,12.000000,8.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,66.666667
VA659_SB,PM,16,0.918713,2.333022,16,1.205599,-0.883977,2.366478,0.007688,16,2.415329,6.294501,16,3.394702,-2.415329,6.221552,0.545970,16,2.037132,6.238874,16,3.252585,1.531352,5.595495,0.015943,16,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,16,0,45,45,45,,0,45,0.000000,0.000000,,,81.250000,0,1,,1005.000000,,,1050.000000,,38.821967,37.937990,36.406638,97.989276,100.000000,100.000000,12,12.000000,12.000000,8.000000,34.000000,18.030000,34.000000,0.000000,100.000000,100.000000,66.666667
VA7_EB,AM,12,1.276849,3.437272,12,1.487625,1.218736,3.402740,0.934685,12,2.257353,6.166036,12,3.038124,-0.945161,6.015737,0.717988,12,2.557350,8.018206,12,3.908821,2.163896,6.991310,0.614022,12,120,90,-30,30,25.000000,90,120,75.000000,100.000000,75.000000,85.714286,83.333333,1,1,420.000000,450.000000,30.000000,540.000000,540.000000,0.000000,12,120,120,0,0,0.000000,120,120,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,420.000000,420.000000,0.000000,540.000000,540.000000,0.000000,37.524135,38.742871,36.578974,96.072259,100.000000,100.000000,63,63.000000,63.000000,62.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,98.412698
VA7_EB,MD,24,2.193280,5.672152,24,2.311781,-2.193280,5.710979,0.562194,24,2.132130,5.554138,24,3.415794,-1.417571,5.551754,0.042952,24,2.706826,7.576861,24,3.254632,-0.775709,7.318306,0.006572,24,240,360,120,120,50.000000,240,360,66.666667,66.666667,100.000000,80.000000,66.666667,2,1,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,24,240,225,-15,15,6.250000,180,285,63.157895,80.000000,75.000000,77.419355,70.833333,2,3,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,38.404622,36.211342,36.987051,98.717983,100.000000,100.000000,63,63.000000,63.000000,62.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,98.412698
VA7_EB,PM,16,0.601356,1.722333,16,0.766119,-0.406645,1.728518,0.726860,16,1.427198,4.160565,16,2.160371,-0.691824,4.102292,0.472819,16,1.210221,3.812888,16,1.698667,0.285179,3.549198,0.761806,16,240,240,0,0,0.000000,240,240,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,16,240,240,0,0,0.000000,240,240,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,34.790264,34.383619,34.098441,98.398315,100.000000,100.000000,63,63.000000,63.000000,62.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,98.412698
VA7_WB,AM,12,1.368218,3.527428,12,1.627648,1.368218,3.472435,0.724218,12,2.042063,5.224758,12,2.391584,0.674195,5.182601,0.526502,12,2.071728,5.598764,12,2.956625,0.694023,5.169437,0.193790,12,75,15,-60,60,80.000000,15,75,20.000000,100.000000,20.000000,33.333333,66.666667,2,1,435.000000,525.000000,90.000000,540.000000,540.000000,0.000000,12,75,45,-30,30,40.000000,45,75,60.000000,100.000000,60.000000,75.000000,83.333333,2,1,435.000000,435.000000,0.000000,540.000000,480.000000,-60.000000,39.402273,40.770491,40.076468,97.057644,100.000000,100.000000,61,61.000000,61.000000,61.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,100.000000
VA7_WB,MD,24,1.268209,3.344935,24,1.377819,-1.268209,3.334310,0.800521,24,2.140220,5.625899,24,2.928083,-0.191846,5.626957,0.084235,24,2.666182,7.226741,24,3.161949,-1.076362,7.045326,0.066759,24,225,360,135,135,60.000000,225,360,62.500000,62.500000,100.000000,76.923077,62.500000,2,1,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,24,225,180,-45,45,20.000000,165,240,68.750000,91.666667,73.333333,81.481481,79.166667,2,3,540.000000,540.000000,0.000000,900.000000,900.000000,0.000000,38.035113,36.766904,37.843266,99.184918,100.000000,100.000000,61,61.000000,61.000000,61.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,100.000000
VA7_WB,PM,16,0.420958,1.194792,16,0.563916,-0.251718,1.200051,0.800808,16,1.419734,4.139757,16,1.982490,-0.738556,4.047319,0.790734,16,1.609715,5.015384,16,2.100987,0.486838,4.687602,0.597289,16,240,240,0,0,0.000000,240,240,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,16,240,240,0,0,0.000000,240,240,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,900.000000,900.000000,0.000000,1140.000000,1140.000000,0.000000,35.078390,34.826672,34.339834,98.326898,100.000000,100.000000,61,61.000000,61.000000,61.000000,160.000000,51.300000,160.000000,0.000000,100.000000,100.000000,100.000000
