corridor,period,t_min,observed_speed_mph,cbi_congestion_threshold_mph,observed_length_coverage,observed_valid_tmc_count,model_speed_mph,model_length_coverage,model_source_sample_count,cube_qvdf_speed_mph,cube_qvdf_length_coverage,cube_qvdf_source_sample_count,clock_time,speed_error_mph,cube_speed_error_mph,taplite_cube_speed_error_mph,absolute_percentage_error_pct,observed_congested,model_congested,cube_congested
VA608_SB,MD,885,31.640863,31.536819,1.000000,13.000000,27.480825,1.000000,3.000000,27.543165,1.000000,3.000000,14:45,-4.160038,-4.097698,-0.062340,13.147674,False,True,True
VA610_NB,MD,540,,31.500000,0.396293,1.000000,33.631323,1.000000,3.000000,33.651743,1.000000,3.000000,09:00,,,-0.020420,,,False,False
VA610_NB,MD,555,,31.500000,0.396293,1.000000,33.655379,1.000000,3.000000,33.855022,1.000000,3.000000,09:15,,,-0.199643,,,False,False
VA610_NB,MD,570,35.414267,31.500000,1.000000,2.000000,33.707672,1.000000,3.000000,34.262248,1.000000,3.000000,09:30,-1.706595,-1.152019,-0.554576,4.818947,False,False,False
VA610_NB,MD,585,35.541024,31.500000,1.000000,2.000000,33.784854,1.000000,3.000000,34.823444,1.000000,3.000000,09:45,-1.756170,-0.717581,-1.038589,4.941248,False,False,False
VA610_NB,MD,600,36.251551,31.500000,1.000000,2.000000,33.884271,1.000000,3.000000,35.489026,1.000000,3.000000,10:00,-2.367280,-0.762525,-1.604755,6.530149,False,False,False
VA610_NB,MD,615,36.187159,31.500000,1.000000,2.000000,34.003264,1.000000,3.000000,36.211528,1.000000,3.000000,10:15,-2.183895,0.024369,-2.208264,6.035000,False,False,False
VA610_NB,MD,630,36.317395,31.500000,1.000000,2.000000,34.139176,1.000000,3.000000,36.946666,1.000000,3.000000,10:30,-2.178219,0.629271,-2.807491,5.997730,False,False,False
VA610_NB,MD,645,36.234669,31.500000,1.000000,2.000000,34.289352,1.000000,3.000000,37.653801,1.000000,3.000000,10:45,-1.945317,1.419132,-3.364449,5.368661,False,False,False
VA610_NB,MD,660,36.148068,31.500000,1.000000,2.000000,34.451146,1.000000,3.000000,38.295849,1.000000,3.000000,11:00,-1.696922,2.147781,-3.844703,4.694364,False,False,False
VA610_NB,MD,675,36.369695,31.500000,1.000000,2.000000,34.621916,1.000000,3.000000,38.838665,1.000000,3.000000,11:15,-1.747779,2.468970,-4.216749,4.805592,False,False,False
VA610_NB,MD,690,36.506557,31.500000,1.000000,2.000000,34.799031,1.000000,3.000000,39.249928,1.000000,3.000000,11:30,-1.707526,2.743371,-4.450897,4.677314,False,False,False
VA610_NB,MD,705,36.918099,31.500000,1.000000,2.000000,34.979872,1.000000,3.000000,37.960130,1.000000,3.000000,11:45,-1.938227,1.042032,-2.980259,5.250073,False,False,False
VA610_NB,MD,720,37.109956,31.500000,1.000000,2.000000,35.161827,1.000000,3.000000,34.675577,1.000000,3.000000,12:00,-1.948130,-2.434380,0.486250,5.249615,False,False,False
VA610_NB,MD,735,37.137271,31.500000,1.000000,2.000000,35.342297,1.000000,3.000000,39.447127,1.000000,3.000000,12:15,-1.794973,2.309856,-4.104829,4.833348,False,False,False
VA610_NB,MD,750,37.204948,31.500000,1.000000,2.000000,35.518694,1.000000,3.000000,39.258985,1.000000,3.000000,12:30,-1.686253,2.054037,-3.740291,4.532337,False,False,False
VA610_NB,MD,765,36.765545,31.500000,1.000000,2.000000,35.688438,1.000000,3.000000,38.998087,1.000000,3.000000,12:45,-1.077107,2.232541,-3.309648,2.929664,False,False,False
VA610_NB,MD,780,37.003987,31.500000,1.000000,2.000000,35.848959,1.000000,3.000000,38.678727,1.000000,3.000000,13:00,-1.155027,1.674741,-2.829768,3.121359,False,False,False
VA610_NB,MD,795,36.632397,31.500000,1.000000,2.000000,35.997693,1.000000,3.000000,38.316661,1.000000,3.000000,13:15,-0.634704,1.684264,-2.318968,1.732631,False,False,False
VA610_NB,MD,810,36.145150,31.500000,1.000000,2.000000,36.132083,1.000000,3.000000,37.930375,1.000000,3.000000,13:30,-0.013068,1.785225,-1.798293,0.036154,False,False,False
VA610_NB,MD,825,36.667802,31.500000,1.000000,2.000000,36.249574,1.000000,3.000000,37.541798,1.000000,3.000000,13:45,-0.418228,0.873996,-1.292224,1.140585,False,False,False
VA610_NB,MD,840,36.697318,31.500000,1.000000,2.000000,36.347616,1.000000,3.000000,37.176440,1.000000,3.000000,14:00,-0.349702,0.479121,-0.828824,0.952937,False,False,False
VA610_NB,MD,855,36.153138,31.500000,1.000000,2.000000,36.423655,1.000000,3.000000,36.862988,1.000000,3.000000,14:15,0.270518,0.709850,-0.439333,0.748255,False,False,False
VA610_NB,MD,870,36.379575,31.500000,1.000000,2.000000,36.475136,1.000000,3.000000,36.632337,1.000000,3.000000,14:30,0.095561,0.252762,-0.157201,0.262679,False,False,False
VA610_NB,MD,885,36.771699,31.500000,1.000000,2.000000,36.499473,1.000000,3.000000,36.516048,1.000000,3.000000,14:45,-0.272225,-0.255650,-0.016575,0.740312,False,False,False
VA610_SB,MD,540,34.801120,31.500000,1.000000,2.000000,34.798138,1.000000,3.000000,34.816165,1.000000,3.000000,09:00,-0.002983,0.015045,-0.018028,0.008571,False,False,False
VA610_SB,MD,555,35.803254,31.500000,1.000000,2.000000,34.808951,1.000000,3.000000,34.981070,1.000000,3.000000,09:15,-0.994303,-0.822184,-0.172119,2.777129,False,False,False
VA610_SB,MD,570,36.134061,31.500000,1.000000,2.000000,34.832116,1.000000,3.000000,35.311195,1.000000,3.000000,09:30,-1.301945,-0.822866,-0.479079,3.603095,False,False,False
VA610_SB,MD,585,35.949902,31.500000,1.000000,2.000000,34.866319,1.000000,3.000000,35.765599,1.000000,3.000000,09:45,-1.083583,-0.184303,-0.899280,3.014147,False,False,False
VA610_SB,MD,600,35.901537,31.500000,1.000000,2.000000,34.910397,1.000000,3.000000,36.303624,1.000000,3.000000,10:00,-0.991140,0.402087,-1.393227,2.760717,False,False,False
VA610_SB,MD,615,35.745834,31.500000,1.000000,2.000000,34.963185,1.000000,3.000000,36.886420,1.000000,3.000000,10:15,-0.782649,1.140586,-1.923235,2.189482,False,False,False
VA610_SB,MD,630,35.919209,31.500000,1.000000,2.000000,35.023521,1.000000,3.000000,37.477938,1.000000,3.000000,10:30,-0.895689,1.558728,-2.454417,2.493620,False,False,False
VA610_SB,MD,645,35.347475,31.500000,1.000000,2.000000,35.090240,1.000000,3.000000,38.045404,1.000000,3.000000,10:45,-0.257235,2.697929,-2.955163,0.727731,False,False,False
VA610_SB,MD,660,35.771777,31.500000,1.000000,2.000000,35.162181,1.000000,3.000000,38.559302,1.000000,3.000000,11:00,-0.609596,2.787525,-3.397121,1.704126,False,False,False
VA610_SB,MD,675,36.549652,31.500000,1.000000,2.000000,35.238179,1.000000,3.000000,38.992860,1.000000,3.000000,11:15,-1.311473,2.443208,-3.754681,3.588195,False,False,False
VA610_SB,MD,690,36.026027,31.500000,1.000000,2.000000,35.317073,1.000000,3.000000,39.321041,1.000000,3.000000,11:30,-0.708954,3.295013,-4.003967,1.967894,False,False,False
VA610_SB,MD,705,36.020189,31.500000,1.000000,2.000000,35.397701,1.000000,3.000000,38.053249,1.000000,3.000000,11:45,-0.622488,2.033061,-2.655548,1.728163,False,False,False
VA610_SB,MD,720,35.780823,31.500000,1.000000,2.000000,35.478900,1.000000,3.000000,34.754045,1.000000,3.000000,12:00,-0.301922,-1.026778,0.724856,0.843810,False,False,False
VA610_SB,MD,735,36.255266,31.500000,1.000000,2.000000,35.559511,1.000000,3.000000,39.441645,1.000000,3.000000,12:15,-0.695755,3.186379,-3.882134,1.919046,False,False,False
VA610_SB,MD,750,36.353272,31.500000,1.000000,2.000000,35.638372,1.000000,3.000000,39.224920,1.000000,3.000000,12:30,-0.714900,2.871648,-3.586548,1.966535,False,False,False
VA610_SB,MD,765,36.356427,31.500000,1.000000,2.000000,35.714324,1.000000,3.000000,38.923574,1.000000,3.000000,12:45,-0.642103,2.567148,-3.209250,1.766132,False,False,False
VA610_SB,MD,780,36.594555,31.500000,1.000000,2.000000,35.786207,1.000000,3.000000,38.555330,1.000000,3.000000,13:00,-0.808348,1.960775,-2.769123,2.208930,False,False,False
VA610_SB,MD,795,36.932128,31.500000,1.000000,2.000000,35.852861,1.000000,3.000000,38.139339,1.000000,3.000000,13:15,-1.079267,1.207211,-2.286478,2.922299,False,False,False
VA610_SB,MD,810,37.229163,31.500000,1.000000,2.000000,35.913127,1.000000,3.000000,37.697432,1.000000,3.000000,13:30,-1.316036,0.468269,-1.784305,3.534959,False,False,False
VA610_SB,MD,825,36.888718,31.500000,1.000000,2.000000,35.965847,1.000000,3.000000,37.254832,1.000000,3.000000,13:45,-0.922871,0.366115,-1.288985,2.501770,False,False,False
VA610_SB,MD,840,36.058879,31.500000,1.000000,2.000000,36.009862,1.000000,3.000000,36.840329,1.000000,3.000000,14:00,-0.049017,0.781450,-0.830467,0.135937,False,False,False
VA610_SB,MD,855,35.880771,31.500000,1.000000,2.000000,36.044013,1.000000,3.000000,36.485902,1.000000,3.000000,14:15,0.163242,0.605131,-0.441889,0.454958,False,False,False
VA610_SB,MD,870,35.965104,31.500000,1.000000,2.000000,36.067141,1.000000,3.000000,36.225768,1.000000,3.000000,14:30,0.102037,0.260663,-0.158626,0.283710,False,False,False
VA610_SB,MD,885,35.967092,31.500000,1.000000,2.000000,36.077831,1.000000,3.000000,36.094830,1.000000,3.000000,14:45,0.110739,0.127738,-0.016999,0.307888,False,False,False
VA611_NB,MD,540,34.231787,31.815971,1.000000,16.000000,34.159343,1.000000,3.000000,34.195314,1.000000,3.000000,09:00,-0.072444,-0.036473,-0.035971,0.211627,False,False,False
VA611_NB,MD,555,34.552483,31.815971,1.000000,16.000000,34.146982,1.000000,3.000000,34.459237,1.000000,3.000000,09:15,-0.405501,-0.093247,-0.312255,1.173581,False,False,False
VA611_NB,MD,570,34.867673,31.815971,1.000000,16.000000,34.120491,1.000000,3.000000,34.939651,1.000000,3.000000,09:30,-0.747182,0.071978,-0.819160,2.142907,False,False,False
VA611_NB,MD,585,34.908918,31.815971,0.971482,15.000000,34.081150,1.000000,3.000000,35.534410,1.000000,3.000000,09:45,-0.827768,0.625493,-1.453260,2.371221,False,False,False
VA611_NB,MD,600,34.843238,31.815971,0.971482,15.000000,34.030041,1.000000,3.000000,36.123150,1.000000,3.000000,10:00,-0.813196,1.279912,-2.093109,2.333872,False,False,False
VA611_NB,MD,615,35.370227,31.815971,0.920850,15.000000,33.968212,1.000000,3.000000,36.624049,1.000000,3.000000,10:15,-1.402015,1.253822,-2.655837,3.963829,False,False,False
VA611_NB,MD,630,35.441195,31.815971,0.920850,15.000000,33.896691,1.000000,3.000000,36.996904,1.000000,3.000000,10:30,-1.544504,1.555709,-3.100213,4.357935,False,False,False
VA611_NB,MD,645,35.046342,31.815971,1.000000,16.000000,33.816511,1.000000,3.000000,37.241253,1.000000,3.000000,10:45,-1.229832,2.194910,-3.424742,3.509158,False,False,False
VA611_NB,MD,660,35.138345,31.815971,1.000000,16.000000,33.728725,1.000000,3.000000,37.352294,1.000000,3.000000,11:00,-1.409620,2.213949,-3.623569,4.011629,False,False,False
VA611_NB,MD,675,34.926498,31.815971,1.000000,16.000000,33.634425,1.000000,3.000000,37.194781,1.000000,3.000000,11:15,-1.292072,2.268284,-3.560356,3.699404,False,False,False
VA611_NB,MD,690,34.578210,31.815971,1.000000,16.000000,33.534760,1.000000,3.000000,35.769971,1.000000,3.000000,11:30,-1.043450,1.191761,-2.235211,3.017653,False,False,False
VA611_NB,MD,705,34.501002,31.815971,1.000000,16.000000,33.430952,1.000000,3.000000,33.625785,1.000000,3.000000,11:45,-1.070050,-0.875217,-0.194833,3.101505,False,False,False
VA611_NB,MD,720,34.740906,31.815971,1.000000,16.000000,33.324312,1.000000,3.000000,32.697039,1.000000,3.000000,12:00,-1.416594,-2.043867,0.627274,4.077596,False,False,False
VA611_NB,MD,735,34.883430,31.815971,1.000000,16.000000,33.216261,1.000000,3.000000,34.986136,1.000000,3.000000,12:15,-1.667169,0.102705,-1.769874,4.779257,False,False,False
VA611_NB,MD,750,34.597708,31.815971,1.000000,16.000000,33.108338,1.000000,3.000000,36.737519,1.000000,3.000000,12:30,-1.489370,2.139811,-3.629181,4.304822,False,False,False
VA611_NB,MD,765,34.486443,31.815971,1.000000,16.000000,33.002215,1.000000,3.000000,37.006404,1.000000,3.000000,12:45,-1.484227,2.519961,-4.004188,4.303800,False,False,False
VA611_NB,MD,780,34.619120,31.815971,1.000000,16.000000,32.899704,1.000000,3.000000,36.754197,1.000000,3.000000,13:00,-1.719416,2.135077,-3.854493,4.966666,False,False,False
VA611_NB,MD,795,34.469783,31.815971,0.935981,15.000000,32.802755,1.000000,3.000000,36.325066,1.000000,3.000000,13:15,-1.667028,1.855283,-3.522311,4.836201,False,False,False
VA611_NB,MD,810,34.457306,31.815971,0.935981,15.000000,32.713454,1.000000,3.000000,35.758851,1.000000,3.000000,13:30,-1.743852,1.301545,-3.045397,5.060906,False,False,False
VA611_NB,MD,825,34.752058,31.815971,1.000000,16.000000,32.634000,1.000000,3.000000,35.060464,1.000000,3.000000,13:45,-2.118058,0.308406,-2.426465,6.094771,False,False,False
VA611_NB,MD,840,34.477830,31.815971,1.000000,16.000000,32.566673,1.000000,3.000000,34.273723,1.000000,3.000000,14:00,-1.911158,-0.204107,-1.707050,5.543150,False,False,False
VA611_NB,MD,855,34.304729,31.815971,1.000000,16.000000,32.513791,1.000000,3.000000,33.490409,1.000000,3.000000,14:15,-1.790937,-0.814319,-0.976618,5.220672,False,False,False
VA611_NB,MD,870,33.970836,31.815971,1.000000,16.000000,32.477652,1.000000,3.000000,32.850208,1.000000,3.000000,14:30,-1.493185,-1.120629,-0.372556,4.395490,False,False,False
VA611_NB,MD,885,33.394573,31.815971,1.000000,16.000000,32.460380,1.000000,3.000000,32.502718,1.000000,3.000000,14:45,-0.934193,-0.891855,-0.042338,2.797439,False,False,False
VA611_SB,MD,540,34.135118,31.703816,0.937474,16.000000,34.676927,1.000000,3.000000,34.716100,1.000000,3.000000,09:00,0.541809,0.580982,-0.039173,1.587249,False,False,False
VA611_SB,MD,555,34.485264,31.703816,0.937474,16.000000,34.668513,1.000000,3.000000,35.010338,1.000000,3.000000,09:15,0.183249,0.525074,-0.341825,0.531383,False,False,False
VA611_SB,MD,570,35.607003,31.703816,0.903867,16.000000,34.650626,1.000000,3.000000,35.530363,1.000000,3.000000,09:30,-0.956378,-0.076641,-0.879737,2.685925,False,False,False
VA611_SB,MD,585,35.647575,31.703816,0.903867,16.000000,34.624094,1.000000,3.000000,36.170613,1.000000,3.000000,09:45,-1.023481,0.523038,-1.546518,2.871109,False,False,False
VA611_SB,MD,600,35.108984,31.703816,1.000000,17.000000,34.589689,1.000000,3.000000,36.810647,1.000000,3.000000,10:00,-0.519294,1.701663,-2.220957,1.479092,False,False,False
VA611_SB,MD,615,34.982758,31.703816,1.000000,17.000000,34.548164,1.000000,3.000000,37.339873,1.000000,3.000000,10:15,-0.434595,2.357115,-2.791709,1.242311,False,False,False
VA611_SB,MD,630,34.854727,31.703816,1.000000,17.000000,34.500266,1.000000,3.000000,37.710476,1.000000,3.000000,10:30,-0.354461,2.855749,-3.210210,1.016966,False,False,False
VA611_SB,MD,645,34.934801,31.703816,1.000000,17.000000,34.446752,1.000000,3.000000,37.917718,1.000000,3.000000,10:45,-0.488050,2.982917,-3.470966,1.397030,False,False,False
VA611_SB,MD,660,34.936865,31.703816,1.000000,17.000000,34.388393,1.000000,3.000000,37.976565,1.000000,3.000000,11:00,-0.548472,3.039700,-3.588172,1.569896,False,False,False
VA611_SB,MD,675,35.009841,31.703816,1.000000,17.000000,34.325987,1.000000,3.000000,37.586066,1.000000,3.000000,11:15,-0.683854,2.576225,-3.260079,1.953319,False,False,False
VA611_SB,MD,690,34.870879,31.703816,1.000000,17.000000,34.260365,1.000000,3.000000,36.056043,1.000000,3.000000,11:30,-0.610514,1.185164,-1.795678,1.750784,False,False,False
VA611_SB,MD,705,34.673372,31.703816,1.000000,17.000000,34.192400,1.000000,3.000000,33.936207,1.000000,3.000000,11:45,-0.480972,-0.737164,0.256193,1.387150,False,False,False
VA611_SB,MD,720,34.690950,31.703816,1.000000,17.000000,34.123010,1.000000,3.000000,33.019256,1.000000,3.000000,12:00,-0.567940,-1.671694,1.103754,1.637142,False,False,False
VA611_SB,MD,735,34.686071,31.703816,1.000000,17.000000,34.053165,1.000000,3.000000,35.367385,1.000000,3.000000,12:15,-0.632906,0.681314,-1.314221,1.824670,False,False,False
VA611_SB,MD,750,34.825138,31.703816,1.000000,17.000000,33.983889,1.000000,3.000000,37.037379,1.000000,3.000000,12:30,-0.841249,2.212241,-3.053490,2.415636,False,False,False
VA611_SB,MD,765,34.827924,31.703816,1.000000,17.000000,33.916264,1.000000,3.000000,37.695806,1.000000,3.000000,12:45,-0.911660,2.867882,-3.779542,2.617612,False,False,False
VA611_SB,MD,780,34.854174,31.703816,1.000000,17.000000,33.851424,1.000000,3.000000,37.547547,1.000000,3.000000,13:00,-1.002750,2.693373,-3.696123,2.876986,False,False,False
VA611_SB,MD,795,34.782519,31.703816,1.000000,17.000000,33.790555,1.000000,3.000000,37.226274,1.000000,3.000000,13:15,-0.991964,2.443755,-3.435719,2.851904,False,False,False
VA611_SB,MD,810,34.741442,31.703816,1.000000,17.000000,33.734889,1.000000,3.000000,36.741858,1.000000,3.000000,13:30,-1.006553,2.000416,-3.006969,2.897268,False,False,False
VA611_SB,MD,825,35.027259,31.703816,1.000000,17.000000,33.685693,1.000000,3.000000,36.099227,1.000000,3.000000,13:45,-1.341565,1.071969,-2.413534,3.830061,False,False,False
VA611_SB,MD,840,34.929559,31.703816,1.000000,17.000000,33.644257,1.000000,3.000000,35.344224,1.000000,3.000000,14:00,-1.285302,0.414665,-1.699967,3.679698,False,False,False
VA611_SB,MD,855,34.565077,31.703816,1.000000,17.000000,33.611875,1.000000,3.000000,34.584918,1.000000,3.000000,14:15,-0.953202,0.019841,-0.973043,2.757702,False,False,False
VA611_SB,MD,870,34.241219,31.703816,1.000000,17.000000,33.589829,1.000000,3.000000,33.967018,1.000000,3.000000,14:30,-0.651390,-0.274201,-0.377189,1.902357,False,False,False
VA611_SB,MD,885,33.805544,31.703816,1.000000,17.000000,33.579646,1.000000,3.000000,33.622543,1.000000,3.000000,14:45,-0.225898,-0.183000,-0.042898,0.668227,False,False,False
VA612_EB,MD,540,34.426588,31.500000,1.000000,3.000000,33.771020,1.000000,3.000000,33.815877,1.000000,3.000000,09:00,-0.655568,-0.610711,-0.044857,1.904249,False,False,False
VA612_EB,MD,555,35.137400,31.500000,1.000000,3.000000,33.766454,1.000000,3.000000,34.105999,1.000000,3.000000,09:15,-1.370946,-1.031401,-0.339545,3.901671,False,False,False
VA612_EB,MD,570,35.731573,31.500000,1.000000,3.000000,33.756771,1.000000,3.000000,34.518654,1.000000,3.000000,09:30,-1.974802,-1.212919,-0.761883,5.526770,False,False,False
VA612_EB,MD,585,35.720546,31.500000,1.000000,3.000000,33.742440,1.000000,3.000000,35.127460,1.000000,3.000000,09:45,-1.978105,-0.593086,-1.385020,5.537724,False,False,False
VA612_EB,MD,600,35.674077,31.500000,1.000000,3.000000,33.723911,1.000000,3.000000,35.765670,1.000000,3.000000,10:00,-1.950166,0.091593,-2.041759,5.466620,False,False,False
VA612_EB,MD,615,35.813885,31.500000,1.000000,3.000000,33.701629,1.000000,3.000000,36.301672,1.000000,3.000000,10:15,-2.112255,0.487787,-2.600043,5.897867,False,False,False
VA612_EB,MD,630,36.085428,31.500000,1.000000,3.000000,33.676041,1.000000,3.000000,36.669119,1.000000,3.000000,10:30,-2.409386,0.583691,-2.993078,6.676896,False,False,False
VA612_EB,MD,645,35.852221,31.500000,1.000000,3.000000,33.647596,1.000000,3.000000,36.851161,1.000000,3.000000,10:45,-2.204626,0.998940,-3.203565,6.149202,False,False,False
VA612_EB,MD,660,,31.500000,0.583727,2.000000,33.616746,1.000000,3.000000,36.872976,1.000000,3.000000,11:00,,,-3.256230,,,False,False
VA612_EB,MD,675,,31.500000,0.583727,2.000000,33.583957,1.000000,3.000000,36.790057,1.000000,3.000000,11:15,,,-3.206100,,,False,False
VA612_EB,MD,690,35.531182,31.500000,1.000000,3.000000,33.549700,1.000000,3.000000,36.588954,1.000000,3.000000,11:30,-1.981482,1.057772,-3.039254,5.576742,False,False,False
VA612_EB,MD,705,35.588913,31.500000,1.000000,3.000000,33.514459,1.000000,3.000000,33.783196,1.000000,3.000000,11:45,-2.074454,-1.805717,-0.268737,5.828934,False,False,False
VA612_EB,MD,720,35.297279,31.500000,1.000000,3.000000,33.478732,1.000000,3.000000,32.769016,1.000000,3.000000,12:00,-1.818546,-2.528263,0.709717,5.152087,False,False,False
VA612_EB,MD,735,35.111302,31.500000,1.000000,3.000000,33.443030,1.000000,3.000000,36.057380,1.000000,3.000000,12:15,-1.668273,0.946077,-2.614350,4.751384,False,False,False
VA612_EB,MD,750,34.891941,31.500000,1.000000,3.000000,33.407874,1.000000,3.000000,36.698637,1.000000,3.000000,12:30,-1.484067,1.806696,-3.290763,4.253323,False,False,False
VA612_EB,MD,765,35.098133,31.500000,1.000000,3.000000,33.373803,1.000000,3.000000,36.742694,1.000000,3.000000,12:45,-1.724330,1.644561,-3.368891,4.912882,False,False,False
VA612_EB,MD,780,35.468057,31.500000,1.000000,3.000000,33.341364,1.000000,3.000000,36.680546,1.000000,3.000000,13:00,-2.126694,1.212489,-3.339183,5.996081,False,False,False
VA612_EB,MD,795,35.140984,31.500000,1.000000,3.000000,33.311116,1.000000,3.000000,36.453283,1.000000,3.000000,13:15,-1.829868,1.312299,-3.142167,5.207219,False,False,False
VA612_EB,MD,810,34.947604,31.500000,1.000000,3.000000,33.283627,1.000000,3.000000,36.033702,1.000000,3.000000,13:30,-1.663976,1.086098,-2.750075,4.761346,False,False,False
VA612_EB,MD,825,35.356027,31.500000,1.000000,3.000000,33.259472,1.000000,3.000000,35.438692,1.000000,3.000000,13:45,-2.096555,0.082665,-2.179220,5.929838,False,False,False
VA612_EB,MD,840,35.350074,31.500000,1.000000,3.000000,33.239226,1.000000,3.000000,34.736022,1.000000,3.000000,14:00,-2.110848,-0.614052,-1.496796,5.971269,False,False,False
VA612_EB,MD,855,35.308876,31.500000,1.000000,3.000000,33.223469,1.000000,3.000000,34.044431,1.000000,3.000000,14:15,-2.085407,-1.264446,-0.820961,5.906184,False,False,False
VA612_EB,MD,870,34.594783,31.500000,1.000000,3.000000,33.212774,1.000000,3.000000,33.547866,1.000000,3.000000,14:30,-1.382009,-1.046917,-0.335092,3.994849,False,False,False
VA612_EB,MD,885,34.265508,31.500000,1.000000,3.000000,33.207697,1.000000,3.000000,33.252332,1.000000,3.000000,14:45,-1.057811,-1.013176,-0.044635,3.087102,False,False,False
VA612_WB,MD,540,32.977927,31.500000,1.000000,2.000000,32.538020,1.000000,3.000000,32.583520,1.000000,3.000000,09:00,-0.439907,-0.394407,-0.045500,1.333943,False,False,False
VA612_WB,MD,555,33.777010,31.500000,1.000000,2.000000,32.534607,1.000000,3.000000,32.911435,1.000000,3.000000,09:15,-1.242402,-0.865574,-0.376828,3.678248,False,False,False
VA612_WB,MD,570,34.178756,31.500000,1.000000,2.000000,32.527306,1.000000,3.000000,33.423515,1.000000,3.000000,09:30,-1.651450,-0.755241,-0.896209,4.831803,False,False,False
VA612_WB,MD,585,34.117245,31.500000,1.000000,2.000000,32.516386,1.000000,3.000000,34.142688,1.000000,3.000000,09:45,-1.600859,0.025443,-1.626302,4.692229,False,False,False
VA612_WB,MD,600,34.114709,31.500000,1.000000,2.000000,32.502066,1.000000,3.000000,34.961696,1.000000,3.000000,10:00,-1.612642,0.846987,-2.459629,4.727118,False,False,False
VA612_WB,MD,615,34.234828,31.500000,1.000000,2.000000,32.484550,1.000000,3.000000,35.717763,1.000000,3.000000,10:15,-1.750278,1.482936,-3.233213,5.112565,False,False,False
VA612_WB,MD,630,34.004291,31.500000,1.000000,2.000000,32.464037,1.000000,3.000000,36.327280,1.000000,3.000000,10:30,-1.540254,2.322989,-3.863243,4.529587,False,False,False
VA612_WB,MD,645,34.039600,31.500000,1.000000,2.000000,32.440742,1.000000,3.000000,36.753032,1.000000,3.000000,10:45,-1.598859,2.713432,-4.312290,4.697054,False,False,False
VA612_WB,MD,660,34.168727,31.500000,1.000000,2.000000,32.414898,1.000000,3.000000,37.000033,1.000000,3.000000,11:00,-1.753829,2.831306,-4.585135,5.132849,False,False,False
VA612_WB,MD,675,34.141572,31.500000,1.000000,2.000000,32.386776,1.000000,3.000000,37.106378,1.000000,3.000000,11:15,-1.754796,2.964805,-4.719601,5.139763,False,False,False
VA612_WB,MD,690,34.108873,31.500000,1.000000,2.000000,32.356687,1.000000,3.000000,37.129079,1.000000,3.000000,11:30,-1.752186,3.020206,-4.772392,5.137039,False,False,False
VA612_WB,MD,705,34.002061,31.500000,1.000000,2.000000,32.324988,1.000000,3.000000,36.560313,1.000000,3.000000,11:45,-1.677073,2.558252,-4.235325,4.932269,False,False,False
VA612_WB,MD,720,33.747766,31.500000,1.000000,2.000000,32.292091,1.000000,3.000000,34.670220,1.000000,3.000000,12:00,-1.455676,0.922454,-2.378130,4.313399,False,False,False
VA612_WB,MD,735,33.384498,31.500000,1.000000,2.000000,32.258460,1.000000,3.000000,37.085017,1.000000,3.000000,12:15,-1.126038,3.700519,-4.826557,3.372938,False,False,False
VA612_WB,MD,750,33.789060,31.500000,1.000000,2.000000,32.224617,1.000000,3.000000,37.003463,1.000000,3.000000,12:30,-1.564443,3.214403,-4.778846,4.630029,False,False,False
VA612_WB,MD,765,33.719068,31.500000,1.000000,2.000000,32.191137,1.000000,3.000000,36.837844,1.000000,3.000000,12:45,-1.527930,3.118777,-4.646707,4.531354,False,False,False
VA612_WB,MD,780,33.800976,31.500000,1.000000,2.000000,32.158648,1.000000,3.000000,36.542172,1.000000,3.000000,13:00,-1.642328,2.741196,-4.383525,4.858819,False,False,False
VA612_WB,MD,795,33.343785,31.500000,1.000000,2.000000,32.127819,1.000000,3.000000,36.079934,1.000000,3.000000,13:15,-1.215966,2.736149,-3.952115,3.646753,False,False,False
VA612_WB,MD,810,33.857305,31.500000,1.000000,2.000000,32.099362,1.000000,3.000000,35.440050,1.000000,3.000000,13:30,-1.757943,1.582745,-3.340688,5.192211,False,False,False
VA612_WB,MD,825,33.856159,31.500000,1.000000,2.000000,32.074011,1.000000,3.000000,34.649527,1.000000,3.000000,13:45,-1.782148,0.793368,-2.575516,5.263881,False,False,False
VA612_WB,MD,840,33.556729,31.500000,1.000000,2.000000,32.052519,1.000000,3.000000,33.783055,1.000000,3.000000,14:00,-1.504210,0.226326,-1.730536,4.482587,False,False,False
VA612_WB,MD,855,33.429144,31.500000,1.000000,2.000000,32.035638,1.000000,3.000000,32.977495,1.000000,3.000000,14:15,-1.393506,-0.451649,-0.941857,4.168537,False,False,False
VA612_WB,MD,870,33.207820,31.500000,1.000000,2.000000,32.024103,1.000000,3.000000,32.411182,1.000000,3.000000,14:30,-1.183717,-0.796639,-0.387079,3.564574,False,False,False
VA612_WB,MD,885,32.416049,31.500000,1.000000,2.000000,32.018514,1.000000,3.000000,32.067034,1.000000,3.000000,14:45,-0.397535,-0.349015,-0.048520,1.226352,False,False,False
VA613_NB,MD,540,27.830697,31.500000,0.997378,5.000000,27.923099,1.000000,3.000000,27.954927,1.000000,3.000000,09:00,0.092402,0.124230,-0.031828,0.332014,True,True,True
VA613_NB,MD,555,28.191623,31.500000,0.997378,5.000000,27.922906,1.000000,3.000000,28.175176,1.000000,3.000000,09:15,-0.268717,-0.016447,-0.252270,0.953182,True,True,True
