corridor,matched_interval_count,mae_mph,mape_pct,mape_interval_count,rmse_mph,mean_bias_mph,wmape_pct,r_squared,cube_vs_observed_matched_interval_count,cube_vs_observed_mae_mph,cube_vs_observed_mape_pct,cube_vs_observed_mape_interval_count,cube_vs_observed_rmse_mph,cube_vs_observed_mean_bias_mph,cube_vs_observed_wmape_pct,cube_vs_observed_r_squared,taplite_vs_cube_matched_interval_count,taplite_vs_cube_mae_mph,taplite_vs_cube_mape_pct,taplite_vs_cube_mape_interval_count,taplite_vs_cube_rmse_mph,taplite_vs_cube_mean_bias_mph,taplite_vs_cube_wmape_pct,taplite_vs_cube_r_squared,congestion_valid_interval_count,observed_congestion_duration_min,model_congestion_duration_min,congestion_duration_error_min,congestion_duration_absolute_error_min,congestion_duration_ape_pct,congestion_overlap_min,congestion_union_min,congestion_iou_pct,congestion_precision_pct,congestion_recall_pct,congestion_f1_pct,congestion_interval_accuracy_pct,observed_congestion_episode_count,model_congestion_episode_count,observed_first_congestion_start_min,model_first_congestion_start_min,congestion_onset_error_min,observed_last_congestion_end_min,model_last_congestion_end_min,congestion_clearance_error_min,cube_vs_observed_congestion_valid_interval_count,cube_vs_observed_observed_congestion_duration_min,cube_vs_observed_model_congestion_duration_min,cube_vs_observed_congestion_duration_error_min,cube_vs_observed_congestion_duration_absolute_error_min,cube_vs_observed_congestion_duration_ape_pct,cube_vs_observed_congestion_overlap_min,cube_vs_observed_congestion_union_min,cube_vs_observed_congestion_iou_pct,cube_vs_observed_congestion_precision_pct,cube_vs_observed_congestion_recall_pct,cube_vs_observed_congestion_f1_pct,cube_vs_observed_congestion_interval_accuracy_pct,cube_vs_observed_observed_congestion_episode_count,cube_vs_observed_model_congestion_episode_count,cube_vs_observed_observed_first_congestion_start_min,cube_vs_observed_model_first_congestion_start_min,cube_vs_observed_congestion_onset_error_min,cube_vs_observed_observed_last_congestion_end_min,cube_vs_observed_model_last_congestion_end_min,cube_vs_observed_congestion_clearance_error_min,mean_observed_speed_mph,mean_model_speed_mph,mean_cube_qvdf_speed_mph,mean_observed_length_coverage_pct,mean_model_length_coverage_pct,mean_cube_qvdf_length_coverage_pct,periods_with_matched_intervals,periods_with_cube_matched_intervals,expected_interval_count,matched_interval_coverage_pct,minimum_tmc_mapping_coverage_pct,minimum_tmc_comparison_coverage_pct,minimum_qa_matched_share_of_mapped_pct,minimum_gmns_link_count_used,maximum_gmns_link_count_used,minimum_cube_qvdf_link_count_available,maximum_taplite_zero_cube_positive_link_count,result_status
VA636_NB,52,0.926116,2.981685,52,1.155838,-0.606371,2.958945,0.593672,52,1.537132,4.896656,52,1.943098,1.309538,4.911145,0.507395,52,1.921158,5.741219,52,2.381272,-1.915909,5.891606,0.520159,52,420,750,330,330,78.571429,420,750,56.000000,56.000000,100.000000,71.794872,57.692308,2,1,405.000000,390.000000,-15.000000,1140.000000,1140.000000,0.000000,52,420,255,-165,165,39.285714,225,450,50.000000,88.235294,53.571429,66.666667,71.153846,2,5,405.000000,390.000000,-15.000000,1140.000000,1140.000000,0.000000,31.298847,30.692477,32.608385,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,50.000000,9.000000,9.000000,9.000000,0.000000,complete
VA636_SB,52,2.943005,9.598094,52,3.039876,-2.943005,9.469612,0.928735,52,2.113622,6.700698,52,2.529618,0.530604,6.800933,0.690763,52,3.473609,10.427506,52,4.274238,-3.473609,10.989298,0.636553,52,270,720,450,450,166.666667,270,720,37.500000,37.500000,100.000000,54.545455,42.307692,1,1,870.000000,420.000000,-450.000000,1140.000000,1140.000000,0.000000,52,270,345,75,75,27.777778,270,345,78.260870,78.260870,100.000000,87.804878,90.384615,1,2,870.000000,525.000000,-345.000000,1140.000000,1140.000000,0.000000,31.078412,28.135407,31.609015,99.960324,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,50.000000,9.000000,9.000000,9.000000,0.000000,complete
VA637_NB,48,0.757543,2.353813,48,1.040673,0.047052,2.334206,0.274665,48,1.512008,4.655650,48,1.964981,0.853869,4.658926,0.202035,52,1.279440,3.781253,52,1.603549,-0.841131,3.842145,0.514322,48,60,135,75,75,125.000000,30,165,18.181818,22.222222,50.000000,30.769231,81.250000,2,1,450.000000,1005.000000,555.000000,1065.000000,1140.000000,75.000000,48,60,180,120,120,200.000000,45,195,23.076923,25.000000,75.000000,37.500000,79.166667,2,3,450.000000,450.000000,0.000000,1065.000000,1140.000000,75.000000,32.454002,32.459024,33.300154,97.816273,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,80.000000,9.000000,9.000000,9.000000,0.000000,partial_interval_coverage
VA637_SB,52,1.121746,3.447433,52,1.291961,0.031560,3.452099,0.677988,52,1.444854,4.422435,52,1.763624,0.274203,4.446444,0.592559,52,0.783813,2.374499,52,1.125495,-0.242643,2.391950,0.791112,52,210,315,105,105,50.000000,165,360,45.833333,52.380952,78.571429,62.857143,75.000000,2,2,870.000000,750.000000,-120.000000,1110.000000,1080.000000,-30.000000,52,210,300,90,90,42.857143,150,360,41.666667,50.000000,71.428571,58.823529,73.076923,2,4,870.000000,450.000000,-420.000000,1110.000000,1080.000000,-30.000000,32.494599,32.526159,32.768802,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,80.000000,9.000000,9.000000,9.000000,0.000000,complete
VA638_NB,50,1.483892,5.252961,50,1.796205,-0.429650,5.212655,0.150604,50,2.364703,8.413975,50,2.830911,2.285344,8.306789,0.250345,52,2.623563,8.334029,52,3.306849,-2.623563,8.567755,0.144028,50,720,675,-45,45,6.250000,675,720,93.750000,100.000000,93.750000,96.774194,94.000000,2,2,390.000000,435.000000,45.000000,1140.000000,1140.000000,0.000000,50,720,495,-225,225,31.250000,495,720,68.750000,100.000000,68.750000,81.481481,70.000000,2,4,390.000000,450.000000,60.000000,1140.000000,1140.000000,0.000000,28.467111,27.997796,30.621359,98.030840,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,70.000000,26.000000,26.000000,26.000000,0.000000,partial_interval_coverage
VA638_SB,48,0.985680,3.336896,48,1.119641,-0.323547,3.355896,0.506360,48,1.990611,6.683730,48,2.509217,1.936794,6.777335,0.673723,52,2.109097,6.431193,52,2.809166,-2.109097,6.732783,0.431644,48,690,675,-15,15,2.173913,675,690,97.826087,100.000000,97.826087,98.901099,97.916667,1,1,420.000000,435.000000,15.000000,1110.000000,1110.000000,0.000000,48,690,360,-330,330,47.826087,360,690,52.173913,100.000000,52.173913,68.571429,54.166667,1,3,420.000000,510.000000,90.000000,1110.000000,1110.000000,0.000000,29.371590,29.216679,31.325775,97.359972,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,75.000000,24.000000,24.000000,24.000000,0.000000,partial_interval_coverage
VA639_EB,52,5.228503,17.123459,52,5.423875,-5.228503,17.087205,0.477606,52,2.613401,8.442610,52,3.231313,-2.530388,8.540822,0.073349,52,2.809155,9.778100,52,3.432977,-2.698115,10.008194,0.164659,52,660,780,120,120,18.181818,660,780,84.615385,84.615385,100.000000,91.666667,84.615385,2,1,465.000000,360.000000,-105.000000,1140.000000,1140.000000,0.000000,52,660,750,90,90,13.636364,630,780,80.769231,84.000000,95.454545,89.361702,80.769231,2,2,465.000000,360.000000,-105.000000,1140.000000,1140.000000,0.000000,30.598939,25.370436,28.068551,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,4.000000,4.000000,4.000000,0.000000,complete
VA639_WB,52,1.414000,5.132604,52,1.819528,-0.097751,5.003454,0.006131,52,2.701881,9.392554,52,3.678155,2.217148,9.560634,0.523927,52,3.710404,11.673855,52,4.467622,-2.314899,12.174190,0.020407,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,405,-375,375,48.076923,405,780,51.923077,100.000000,51.923077,68.354430,51.923077,1,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,28.260481,28.162730,30.477629,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,50.000000,2.000000,2.000000,2.000000,0.000000,complete
VA640_EB,52,1.299500,3.829875,52,1.439060,-1.242872,3.858019,0.805823,52,1.345697,3.964271,52,1.731371,-0.310042,3.995172,0.330481,52,1.600477,4.759750,52,1.956425,-0.932831,4.795716,0.284063,52,75,270,195,195,260.000000,75,270,27.777778,27.777778,100.000000,43.478261,75.000000,1,3,990.000000,525.000000,-465.000000,1065.000000,1140.000000,75.000000,52,75,120,45,45,60.000000,45,150,30.000000,37.500000,60.000000,46.153846,86.538462,1,3,990.000000,435.000000,-555.000000,1065.000000,1050.000000,-15.000000,33.683092,32.440220,33.373050,97.704212,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,84.615385,38.000000,38.000000,38.000000,0.000000,complete
VA640_WB,52,4.085314,12.326398,52,4.630339,-4.085314,12.317504,0.235677,52,2.169742,6.489953,52,2.717353,-0.466115,6.541921,0.251240,52,3.653640,10.793677,52,4.494303,-3.619198,11.172999,0.314548,52,120,600,480,480,400.000000,120,600,20.000000,20.000000,100.000000,33.333333,38.461538,1,2,975.000000,360.000000,-615.000000,1095.000000,1140.000000,45.000000,52,120,330,210,210,175.000000,120,330,36.363636,36.363636,100.000000,53.333333,73.076923,1,5,975.000000,360.000000,-615.000000,1095.000000,1140.000000,45.000000,33.166733,29.081419,32.700618,98.472260,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,64.705882,37.000000,37.000000,37.000000,0.000000,complete
VA641_EB,48,1.568752,5.076336,48,2.013636,-1.020609,5.144048,0.451785,48,0.864615,2.830459,48,1.182907,-0.189763,2.835133,0.768971,52,1.161002,3.767811,52,1.644477,-0.740197,3.839913,0.625708,48,525,645,120,120,22.857143,510,660,77.272727,79.069767,97.142857,87.179487,79.166667,4,3,420.000000,435.000000,15.000000,1140.000000,1140.000000,0.000000,48,525,510,-15,15,2.857143,450,585,76.923077,88.235294,85.714286,86.956522,81.250000,4,5,420.000000,435.000000,15.000000,1140.000000,1140.000000,0.000000,30.496444,29.494927,30.235124,97.998628,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,83.333333,23.000000,23.000000,23.000000,0.000000,partial_interval_coverage
VA641_NB,52,3.316294,10.604532,52,3.391221,-3.316294,10.614613,0.337010,52,1.635125,5.241489,52,1.927198,-1.186380,5.233617,0.354461,52,2.146351,6.880273,52,2.678272,-2.129914,7.141092,0.208829,52,405,780,375,375,92.592593,405,780,51.923077,51.923077,100.000000,68.354430,51.923077,3,1,495.000000,360.000000,-135.000000,1140.000000,1140.000000,0.000000,52,405,570,165,165,40.740741,375,600,62.500000,65.789474,92.592593,76.923077,71.153846,3,5,495.000000,360.000000,-135.000000,1140.000000,1140.000000,0.000000,31.242724,27.926430,30.056344,99.978971,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,62.500000,12.000000,12.000000,12.000000,0.000000,complete
VA641_SB,52,1.967436,6.033319,52,2.010586,-1.967436,6.043510,0.477594,52,1.308090,4.011999,52,1.796038,-1.086364,4.018151,0.074475,52,1.421380,4.483066,52,1.674079,-0.881072,4.516884,0.075015,52,0,705,705,705,,0,705,0.000000,0.000000,,,9.615385,0,1,,435.000000,,,1140.000000,,52,0,375,375,375,,0,375,0.000000,0.000000,,,51.923077,0,6,,435.000000,,,1140.000000,,32.554529,30.587093,31.468165,99.287284,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,62.500000,12.000000,12.000000,12.000000,0.000000,complete
VA641_WB,50,2.206500,7.412415,50,2.598107,-0.031803,7.341115,0.361571,50,1.862046,6.254205,50,2.333653,1.737028,6.195103,0.723908,52,1.867538,5.752875,52,2.678930,-1.717250,5.886214,0.590797,50,585,510,-75,75,12.820513,405,690,58.695652,79.411765,69.230769,73.972603,62.000000,3,2,420.000000,495.000000,75.000000,1140.000000,1035.000000,-105.000000,50,585,285,-300,300,51.282051,285,585,48.717949,100.000000,48.717949,65.517241,60.000000,3,4,420.000000,525.000000,105.000000,1140.000000,1035.000000,-105.000000,30.056740,30.010073,31.727323,98.425849,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,83.333333,23.000000,23.000000,23.000000,0.000000,partial_interval_coverage
VA642_EB,51,0.818617,2.220828,51,1.047587,-0.314811,2.218819,0.536029,51,1.348911,3.669554,51,2.110142,-0.266787,3.656155,0.139713,52,1.657654,4.743007,52,2.321019,0.014230,4.529769,0.058004,51,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,51,0,90,90,90,,0,90,0.000000,0.000000,,,88.235294,0,3,,435.000000,,,1035.000000,,36.894249,36.608905,36.594676,97.509312,100.000000,100.000000,3,3,52,98.076923,100.000000,100.000000,90.000000,20.000000,20.000000,20.000000,0.000000,partial_interval_coverage
VA642_WB,52,0.943352,2.626160,52,1.091362,-0.048165,2.624960,0.492655,52,1.715472,4.771133,52,2.218672,0.611256,4.773450,0.368857,52,1.760098,4.902406,52,2.355379,-0.659421,4.815718,0.256865,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,60,60,60,,0,60,0.000000,0.000000,,,92.307692,0,2,,705.000000,,,1035.000000,,35.937777,35.889611,36.549033,99.840451,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,19.000000,19.000000,19.000000,0.000000,complete
VA643_EB,48,1.021280,3.268707,48,1.159720,-0.571961,3.277293,0.556774,48,1.237036,3.931978,48,1.633301,0.555624,3.969654,0.495164,52,1.542957,4.674361,52,2.155775,-1.257073,4.847066,0.293043,48,525,600,75,75,14.285714,465,660,70.454545,77.500000,88.571429,82.666667,72.916667,3,3,420.000000,465.000000,45.000000,1140.000000,1125.000000,-15.000000,48,525,420,-105,105,20.000000,390,555,70.270270,92.857143,74.285714,82.539683,77.083333,3,4,420.000000,435.000000,15.000000,1140.000000,1125.000000,-15.000000,31.162311,30.575723,31.832796,97.740352,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,60.000000,12.000000,12.000000,12.000000,0.000000,partial_interval_coverage
VA643_NB,52,1.245992,3.667458,52,1.300567,-1.245992,3.669571,0.782232,52,1.537522,4.532784,52,1.876407,0.433192,4.528159,0.144552,52,1.969676,5.548011,52,2.548170,-1.679183,5.727819,0.073750,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,30,30,30,,0,30,0.000000,0.000000,,,96.153846,0,1,,1005.000000,,,1035.000000,,33.954691,32.708700,34.387883,97.980528,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,90.909091,27.000000,27.000000,27.000000,0.000000,complete
VA643_SB,52,1.101922,3.220239,52,1.199210,-1.101922,3.211601,0.827958,52,1.214231,3.549962,52,1.521541,0.159925,3.538931,0.265300,52,1.666634,4.780257,52,1.984079,-1.261848,4.834942,0.262719,52,0,30,30,30,,0,30,0.000000,0.000000,,,96.153846,0,1,,1035.000000,,,1065.000000,,52,0,60,60,60,,0,60,0.000000,0.000000,,,92.307692,0,3,,450.000000,,,1035.000000,,34.310679,33.208757,34.470605,99.279284,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,90.909091,27.000000,27.000000,27.000000,0.000000,complete
VA643_WB,50,1.005093,3.168594,50,1.217823,-0.859469,3.133042,0.806636,50,1.403774,4.392992,50,1.748944,0.292396,4.375798,0.542038,52,1.452600,4.343545,52,1.957598,-1.118292,4.495008,0.513068,50,195,600,405,405,207.692308,195,600,32.500000,32.500000,100.000000,49.056604,46.000000,3,2,870.000000,510.000000,-360.000000,1110.000000,1140.000000,30.000000,50,195,225,30,30,15.384615,150,270,55.555556,66.666667,76.923077,71.428571,84.000000,3,5,870.000000,450.000000,-420.000000,1110.000000,1065.000000,-45.000000,32.080414,31.197557,32.315849,98.415201,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,60.000000,11.000000,11.000000,11.000000,0.000000,partial_interval_coverage
VA644_EB,50,0.865156,2.740418,50,1.030609,-0.664647,2.742207,0.765528,50,1.459915,4.584448,50,2.111930,1.087840,4.627362,0.615872,52,1.894727,5.443836,52,2.800806,-1.728378,5.801512,0.327139,50,345,480,135,135,39.130435,285,540,52.777778,59.375000,82.608696,69.090909,66.000000,3,1,435.000000,630.000000,195.000000,1125.000000,1110.000000,-15.000000,50,345,285,-60,60,17.391304,270,360,75.000000,94.736842,78.260870,85.714286,88.000000,3,3,435.000000,435.000000,0.000000,1125.000000,1095.000000,-30.000000,31.549617,30.930810,32.659188,98.752130,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,45.000000,45.000000,45.000000,0.000000,partial_interval_coverage
VA644_WB,51,1.101859,3.538488,51,1.341911,-0.170126,3.546978,0.448191,51,1.484371,4.748131,51,1.892683,1.253976,4.778319,0.661593,52,1.538718,4.569273,52,2.134966,-1.398089,4.751449,0.534678,51,450,645,195,195,43.333333,390,705,55.319149,60.465116,86.666667,71.232877,58.823529,2,1,435.000000,495.000000,60.000000,1140.000000,1140.000000,0.000000,51,450,315,-135,135,30.000000,285,480,59.375000,90.476190,63.333333,74.509804,74.509804,2,4,435.000000,525.000000,90.000000,1140.000000,1140.000000,0.000000,31.064721,30.986084,32.384173,98.124859,100.000000,100.000000,3,3,52,98.076923,100.000000,100.000000,100.000000,45.000000,45.000000,45.000000,0.000000,partial_interval_coverage
VA645_NB,51,1.047719,3.175541,51,1.267543,-0.203464,3.205193,0.404214,51,1.884234,5.767710,51,2.302998,1.833958,5.764265,0.525316,52,2.191695,6.162986,52,2.816244,-2.033356,6.345192,0.169933,51,240,375,135,135,56.250000,195,420,46.428571,52.000000,81.250000,63.414634,70.588235,2,1,465.000000,720.000000,255.000000,1125.000000,1095.000000,-30.000000,51,240,60,-180,180,75.000000,45,255,17.647059,75.000000,18.750000,30.000000,72.549020,2,2,465.000000,885.000000,420.000000,1125.000000,1035.000000,-90.000000,32.688188,32.507682,34.541038,98.622869,100.000000,100.000000,3,3,52,98.076923,100.000000,100.000000,78.947368,44.000000,44.000000,44.000000,0.000000,partial_interval_coverage
VA645_SB,52,0.723571,2.152711,52,0.917233,-0.424351,2.175048,0.535431,52,1.838822,5.489761,52,2.382796,1.755446,5.527483,0.504757,52,2.279972,6.231001,52,3.002489,-2.179797,6.510052,0.139084,52,90,75,-15,15,16.666667,75,90,83.333333,100.000000,83.333333,90.909091,98.076923,1,1,990.000000,1005.000000,15.000000,1080.000000,1080.000000,0.000000,52,90,30,-60,60,66.666667,30,90,33.333333,100.000000,33.333333,50.000000,92.307692,1,1,990.000000,1005.000000,15.000000,1080.000000,1035.000000,-45.000000,33.266890,32.842539,35.022336,98.780693,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,94.736842,43.000000,43.000000,43.000000,0.000000,complete
VA647_EB,52,1.536330,4.514252,52,1.597215,-1.536330,4.523095,0.443111,52,1.646193,4.842825,52,2.213260,0.938508,4.846543,0.061140,52,2.474838,6.799681,52,3.167293,-2.474838,7.090241,0.089151,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,33.966345,32.430015,34.904853,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,3.000000,3.000000,3.000000,0.000000,complete
VA647_WB,52,2.686762,7.911713,52,2.792839,-2.686762,7.888252,0.733050,52,2.405476,7.091071,52,2.901721,0.660096,7.062405,0.076895,52,3.346858,9.123250,52,4.335861,-3.346858,9.639460,0.132070,52,0,585,585,585,,0,585,0.000000,0.000000,,,25.000000,0,2,,495.000000,,,1140.000000,,52,0,165,165,165,,0,165,0.000000,0.000000,,,78.846154,0,3,,525.000000,,,1140.000000,,34.060298,31.373536,34.720394,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,4.000000,4.000000,4.000000,0.000000,complete
VA648_EB,50,0.592781,2.218103,50,0.773476,-0.508774,2.236611,0.687357,50,2.999780,11.176387,50,4.008099,2.815811,11.318424,0.406700,52,3.313030,10.376773,52,4.489339,-3.202888,11.352230,0.153458,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,510,-240,240,32.000000,510,750,68.000000,100.000000,68.000000,80.952381,68.000000,2,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,26.503516,25.981073,29.183961,97.313468,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,12.000000,12.000000,12.000000,0.000000,partial_interval_coverage
VA648_WB,52,0.592911,2.162946,52,0.860870,0.280293,2.172697,0.650343,52,2.828201,10.437130,52,3.690490,2.802909,10.363827,0.044951,52,2.523128,7.997954,52,3.241807,-2.522616,8.384695,0.285790,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,525,-255,255,32.692308,525,780,67.307692,100.000000,67.307692,80.459770,67.307692,1,4,360.000000,450.000000,90.000000,1140.000000,1140.000000,0.000000,27.289161,27.569454,30.092070,99.531082,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,12.000000,12.000000,12.000000,0.000000,complete
VA649_NB,50,0.741569,2.831395,50,0.847290,-0.039753,2.835898,0.417928,50,2.007323,7.778235,50,2.883601,1.869532,7.676380,0.006044,52,1.855764,6.320339,52,2.430415,-1.855764,6.598860,0.437092,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,390.000000,390.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,660,-90,90,12.000000,660,750,88.000000,100.000000,88.000000,93.617021,88.000000,1,3,390.000000,420.000000,30.000000,1140.000000,1140.000000,0.000000,26.149344,26.266736,28.122500,98.772807,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,8.000000,8.000000,8.000000,0.000000,partial_interval_coverage
VA649_SB,50,0.853349,3.495775,50,0.993181,-0.478892,3.383678,0.891854,50,3.260006,12.977141,50,3.827953,3.205659,12.926491,0.656504,52,3.627185,12.365327,52,4.234668,-3.627185,12.783310,0.609334,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,570,-180,180,24.000000,570,750,76.000000,100.000000,76.000000,86.363636,76.000000,2,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.219577,24.747197,28.374382,99.108399,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,80.000000,9.000000,9.000000,9.000000,0.000000,partial_interval_coverage
VA650_NB,52,1.013150,3.998809,52,1.343495,-0.548251,4.015934,0.678303,52,1.379353,5.465116,52,1.703767,1.092230,5.467491,0.608013,52,1.640481,6.206944,52,1.884455,-1.640481,6.232714,0.815109,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,750,-30,30,3.846154,750,780,96.153846,100.000000,96.153846,98.039216,96.153846,1,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.228262,24.680010,26.320491,99.670535,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,90.909091,40.000000,40.000000,40.000000,0.000000,complete
VA650_SB,50,0.918269,3.761552,50,1.057557,-0.470752,3.647318,0.923675,50,2.154759,8.329510,50,2.612583,2.154759,8.558594,0.860656,52,2.529077,9.070761,52,3.003298,-2.529077,9.264892,0.758183,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,690,-60,60,8.000000,690,750,92.000000,100.000000,92.000000,95.833333,92.000000,2,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.176551,24.768344,27.297421,98.681796,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,72.727273,37.000000,37.000000,37.000000,0.000000,partial_interval_coverage
VA659_NB,52,1.328527,3.374434,52,1.508608,-1.316875,3.390709,0.181049,52,2.260644,5.779159,52,3.389395,-2.260644,5.769688,0.103864,52,1.824814,5.389410,52,2.786681,0.943770,4.942517,0.034674,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,90,90,90,,0,90,0.000000,0.000000,,,88.461538,0,3,,435.000000,,,1035.000000,,39.181396,37.864522,36.920752,99.094505,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,75.000000,34.000000,34.000000,34.000000,0.000000,complete
VA659_SB,52,1.559479,3.896451,52,1.853688,-1.496408,3.939489,0.002037,52,2.544509,6.428380,52,3.573118,-2.505950,6.427831,0.082659,52,1.790195,5.297763,52,2.819772,1.009542,4.827944,0.025259,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,105,105,105,,0,105,0.000000,0.000000,,,86.538462,0,3,,435.000000,,,1035.000000,,39.585814,38.089406,37.079864,98.746528,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,66.666667,34.000000,34.000000,34.000000,0.000000,complete
VA668_EB,48,1.597903,5.619225,48,2.135954,0.146264,5.459329,0.452626,48,2.055713,7.176728,48,2.573928,0.994299,7.023467,0.322888,52,1.281458,4.262035,52,1.617560,-0.698926,4.247696,0.742424,48,675,585,-90,90,13.333333,585,675,86.666667,100.000000,86.666667,92.857143,87.500000,3,3,375.000000,435.000000,60.000000,1110.000000,1080.000000,-30.000000,48,675,405,-270,270,40.000000,405,675,60.000000,100.000000,60.000000,75.000000,62.500000,3,6,375.000000,420.000000,45.000000,1110.000000,1080.000000,-30.000000,29.269211,29.469381,30.168307,92.307692,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,3.000000,3.000000,3.000000,0.000000,partial_interval_coverage
VA668_WB,52,1.691933,5.678998,52,2.404410,-0.192870,5.423494,0.650081,52,2.116201,7.014155,52,2.822852,-0.641332,6.783488,0.599173,52,0.853723,2.928528,52,1.523964,0.448462,2.794052,0.862182,52,465,300,-165,165,35.483871,300,465,64.516129,100.000000,64.516129,78.431373,78.846154,4,1,435.000000,705.000000,270.000000,1020.000000,1005.000000,-15.000000,52,465,390,-75,75,16.129032,345,510,67.647059,88.461538,74.193548,80.701754,78.846154,4,2,435.000000,435.000000,0.000000,1020.000000,1065.000000,45.000000,31.196360,31.003490,30.555027,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,2.000000,2.000000,2.000000,0.000000,complete
VA671_NB,48,0.790616,1.714423,48,0.992109,0.492511,1.695197,0.117182,48,2.291199,4.943801,48,3.041896,0.803802,4.912670,0.000743,52,1.800643,4.012766,52,2.677511,-0.405584,3.788124,0.041969,48,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,48,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,46.638566,47.128327,47.533911,92.307692,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,5.000000,5.000000,5.000000,0.000000,partial_interval_coverage
VA671_SB,52,0.642438,1.380969,52,0.821477,-0.196549,1.386280,0.264158,52,2.007460,4.333417,52,2.863054,0.249903,4.331785,0.034932,52,2.094502,4.731426,52,2.908327,-0.446452,4.495366,0.035873,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,46.342568,46.146019,46.592471,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,5.000000,5.000000,5.000000,0.000000,complete
