corridor,tmc_code,period,direction,road_order,period_hours,common_threshold_mph,observed_same_threshold_p_hours,cbi_qvdf_same_threshold_p_hours,taplite_same_threshold_p_hours,taplite_kernel_p_hours,taplite_kernel_doc,taplite_period_volume,gmns_link_count,cbi_qvdf_minus_taplite_profile_p_hours,cbi_qvdf_vs_taplite_profile_abs_error_hours,cbi_selected_episode_count,cbi_selected_episode_p_hours,cbi_selected_episode_doc,cbi_selected_episode_demand_veh_per_lane,cbi_capacity_reference_hours,cbi_capacity_volume_veh_per_lane,cbi_selected_p_minus_qvdf_profile_p_hours,taplite_kernel_p_minus_profile_p_hours,cbi_doc_minus_taplite_doc,same_profile_duration_within_15_min
I395_SB,110N04127,PM,SOUTHBOUND,28.000000,4.000000,42.520100,3.750000,4.000000,4.000000,3.404663,1.443487,14149.154486,7.000000,0.000000,0.000000,1.000000,4.250000,0.842565,6403.493458,4.000000,7600.000000,0.250000,-0.595337,-0.600922,True
I395_SB,110N04128,AM,SOUTHBOUND,24.000000,3.000000,38.643150,0.000000,0.000000,0.000000,0.000000,0.390900,6683.598200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04128,MD,SOUTHBOUND,24.000000,6.000000,38.643150,0.000000,0.000000,0.000000,0.000000,0.357000,12210.229000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04128,PM,SOUTHBOUND,24.000000,4.000000,38.643150,0.000000,0.000000,0.000000,0.000000,0.482100,10991.627300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04129,AM,SOUTHBOUND,22.000000,3.000000,37.455950,0.000000,0.000000,0.000000,0.000000,0.635800,10871.409500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04129,MD,SOUTHBOUND,22.000000,6.000000,37.455950,0.000000,0.000000,0.000000,0.000000,0.503200,17209.496100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04129,PM,SOUTHBOUND,22.000000,4.000000,37.455950,0.000000,0.000000,0.000000,0.000000,0.715400,16310.179100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04130,AM,SOUTHBOUND,20.000000,3.000000,37.412200,0.000000,0.000000,0.000000,0.000000,0.432700,14798.753800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04130,MD,SOUTHBOUND,20.000000,6.000000,37.412200,0.000000,0.000000,0.000000,0.000000,0.458700,31374.749000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04130,PM,SOUTHBOUND,20.000000,4.000000,37.412200,0.000000,0.000000,0.000000,0.000000,0.690800,31498.231600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04670,AM,SOUTHBOUND,26.000000,3.000000,41.386100,0.000000,0.000000,0.000000,0.000000,0.390900,6683.598200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04670,MD,SOUTHBOUND,26.000000,6.000000,41.386100,0.000000,0.000000,0.000000,0.000000,0.357000,12210.229000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I395_SB,110N04670,PM,SOUTHBOUND,26.000000,4.000000,41.386100,0.000000,0.000000,0.000000,0.000000,0.482100,10991.627300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04603,AM,COUNTERCLOCKWISE,20.000000,3.000000,46.471950,0.000000,0.000000,0.000000,0.000000,0.854373,10687.056631,5.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04603,MD,COUNTERCLOCKWISE,20.000000,6.000000,46.471950,0.000000,0.000000,6.000000,0.000000,0.837066,19226.657755,5.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I495_CCW,110-04603,PM,COUNTERCLOCKWISE,20.000000,4.000000,46.471950,0.000000,0.000000,4.000000,0.000000,0.994142,12047.870356,5.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CCW,110-04604,AM,COUNTERCLOCKWISE,18.000000,3.000000,47.068000,0.000000,0.000000,0.000000,0.000000,0.404244,8980.877100,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04604,MD,COUNTERCLOCKWISE,18.000000,6.000000,47.068000,0.000000,0.000000,0.000000,0.000000,0.389910,18625.200400,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04604,PM,COUNTERCLOCKWISE,18.000000,4.000000,47.068000,0.000000,0.000000,4.000000,0.000000,0.586915,13900.745100,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CCW,110-04605,AM,COUNTERCLOCKWISE,16.000000,3.000000,47.893300,0.000000,0.000000,0.000000,0.000000,0.467578,7197.790500,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04605,MD,COUNTERCLOCKWISE,16.000000,6.000000,47.893300,0.750000,2.000000,4.500000,0.000000,0.564680,16593.426000,2.000000,-2.500000,2.500000,,,,,,,,-4.500000,,False
I495_CCW,110-04605,PM,COUNTERCLOCKWISE,16.000000,4.000000,47.893300,4.000000,4.000000,4.000000,7.178369,1.509000,12072.251200,2.000000,0.000000,0.000000,1.000000,5.500000,1.307831,10462.650693,4.000000,8000.000000,1.500000,3.178369,-0.201169,True
I495_CCW,110-04606,AM,COUNTERCLOCKWISE,14.000000,3.000000,47.124000,0.000000,0.000000,0.000000,0.000000,0.363457,6948.074900,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04606,MD,COUNTERCLOCKWISE,14.000000,6.000000,47.124000,1.500000,3.250000,4.000000,0.000000,0.379514,16202.139600,2.000000,-0.750000,0.750000,,,,,,,,-4.000000,,False
I495_CCW,110-04606,PM,COUNTERCLOCKWISE,14.000000,4.000000,47.124000,4.000000,4.000000,4.000000,6.341757,1.280419,12456.320200,2.000000,0.000000,0.000000,1.000000,6.750000,1.380847,10494.440403,4.000000,7600.000000,2.750000,2.341757,0.100428,True
I495_CCW,110-04607,AM,COUNTERCLOCKWISE,12.000000,3.000000,46.165700,0.000000,0.000000,0.000000,0.000000,0.350774,6135.261300,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04607,MD,COUNTERCLOCKWISE,12.000000,6.000000,46.165700,1.250000,3.500000,4.500000,0.000000,0.401923,16025.457700,2.000000,-1.000000,1.000000,,,,,,,,-4.500000,,False
I495_CCW,110-04607,PM,COUNTERCLOCKWISE,12.000000,4.000000,46.165700,4.000000,4.000000,4.000000,4.612992,0.958258,9385.887200,2.000000,0.000000,0.000000,1.000000,6.250000,1.204146,9151.509876,4.000000,7600.000000,2.250000,0.612992,0.245888,True
I495_CCW,110-04608,AM,COUNTERCLOCKWISE,10.000000,3.000000,45.752000,0.000000,0.000000,0.000000,0.000000,0.261600,5964.028800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04608,MD,COUNTERCLOCKWISE,10.000000,6.000000,45.752000,0.750000,2.750000,3.000000,0.000000,0.348800,15905.947500,1.000000,-0.250000,0.250000,,,,,,,,-3.000000,,True
I495_CCW,110-04608,PM,COUNTERCLOCKWISE,10.000000,4.000000,45.752000,4.000000,4.000000,4.000000,8.454616,1.663800,12644.603200,1.000000,0.000000,0.000000,1.000000,5.500000,1.226766,9323.419553,4.000000,7600.000000,1.500000,4.454616,-0.437034,True
I495_CCW,110-04609,AM,COUNTERCLOCKWISE,8.000000,3.000000,44.317000,0.000000,0.000000,0.000000,0.000000,0.114200,3253.596900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04609,MD,COUNTERCLOCKWISE,8.000000,6.000000,44.317000,0.000000,0.000000,0.000000,0.000000,0.221200,12609.749000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04609,PM,COUNTERCLOCKWISE,8.000000,4.000000,44.317000,2.250000,2.250000,2.750000,2.858407,0.609600,9505.545100,1.000000,-0.500000,0.500000,1.000000,2.750000,0.598698,4550.107702,4.000000,7600.000000,0.500000,0.108407,-0.010902,False
I495_CCW,110-04610,AM,COUNTERCLOCKWISE,6.000000,3.000000,43.515150,0.000000,0.000000,0.000000,0.000000,0.126600,3607.637900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04610,MD,COUNTERCLOCKWISE,6.000000,6.000000,43.515150,0.000000,0.000000,0.000000,0.000000,0.165100,9413.170100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04610,PM,COUNTERCLOCKWISE,6.000000,4.000000,43.515150,0.000000,0.000000,0.000000,0.000000,0.179500,6819.852000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04611,AM,COUNTERCLOCKWISE,4.000000,3.000000,44.426900,0.000000,0.000000,0.000000,0.000000,0.550332,13207.522021,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04611,MD,COUNTERCLOCKWISE,4.000000,6.000000,44.426900,0.000000,0.000000,0.000000,0.000000,0.493632,23694.451042,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04611,PM,COUNTERCLOCKWISE,4.000000,4.000000,44.426900,0.000000,0.000000,0.000000,0.000000,0.579414,18542.694565,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04612,AM,COUNTERCLOCKWISE,3.000000,3.000000,42.485100,0.000000,0.000000,0.000000,0.000000,0.637244,16973.814000,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04612,MD,COUNTERCLOCKWISE,3.000000,6.000000,42.485100,0.000000,0.000000,0.000000,0.000000,0.584578,30025.121900,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04612,PM,COUNTERCLOCKWISE,3.000000,4.000000,42.485100,0.000000,0.000000,0.000000,0.000000,0.841611,25249.382800,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04613,AM,COUNTERCLOCKWISE,1.000000,3.000000,43.730400,2.500000,2.000000,2.000000,0.000000,0.610200,18304.716500,1.000000,0.000000,0.000000,,,,,,,,-2.000000,,True
I495_CCW,110-04613,MD,COUNTERCLOCKWISE,1.000000,6.000000,43.730400,6.000000,6.000000,6.000000,0.000000,0.506100,30365.111600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
I495_CCW,110-04613,PM,COUNTERCLOCKWISE,1.000000,4.000000,43.730400,4.000000,4.000000,4.000000,0.000000,0.660100,26402.435800,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
I495_CCW,110-04644,AM,COUNTERCLOCKWISE,30.000000,3.000000,45.053750,0.000000,0.000000,0.000000,0.000000,0.493600,8441.060200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04644,MD,COUNTERCLOCKWISE,30.000000,6.000000,45.053750,0.750000,3.750000,3.750000,0.000000,0.477700,16338.425100,1.000000,0.000000,0.000000,,,,,,,,-3.750000,,True
I495_CCW,110-04644,PM,COUNTERCLOCKWISE,30.000000,4.000000,45.053750,3.500000,4.000000,4.000000,11.277719,2.405300,13710.404500,1.000000,0.000000,0.000000,1.000000,6.000000,1.255351,9540.667333,4.000000,7600.000000,2.000000,7.277719,-1.149949,True
I495_CCW,110-04645,AM,COUNTERCLOCKWISE,28.000000,3.000000,48.024900,0.000000,0.000000,0.000000,0.000000,0.365700,6253.901400,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04645,MD,COUNTERCLOCKWISE,28.000000,6.000000,48.024900,1.250000,4.250000,4.250000,0.000000,0.395100,13513.696200,1.000000,0.000000,0.000000,,,,,,,,-4.250000,,True
I495_CCW,110-04645,PM,COUNTERCLOCKWISE,28.000000,4.000000,48.024900,4.000000,4.000000,4.000000,4.357726,0.909900,5186.494000,1.000000,0.000000,0.000000,1.000000,6.500000,1.052459,7998.691780,4.000000,7600.000000,2.500000,0.357726,0.142559,True
I495_CCW,110-04646,AM,COUNTERCLOCKWISE,26.000000,3.000000,47.858650,0.000000,0.000000,0.000000,0.000000,0.422100,10130.675700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110-04646,MD,COUNTERCLOCKWISE,26.000000,6.000000,47.858650,0.750000,3.250000,3.750000,0.000000,0.431900,20731.572800,1.000000,-0.500000,0.500000,,,,,,,,-3.750000,,False
I495_CCW,110-04646,PM,COUNTERCLOCKWISE,26.000000,4.000000,47.858650,3.500000,4.000000,4.000000,5.260399,1.078200,8625.652200,1.000000,0.000000,0.000000,1.000000,5.500000,1.170615,9364.923598,4.000000,8000.000000,1.500000,1.260399,0.092415,True
I495_CCW,110-04647,AM,COUNTERCLOCKWISE,24.000000,3.000000,48.566000,0.500000,0.750000,0.000000,0.000000,0.435700,9934.211200,1.000000,0.750000,0.750000,,,,,,,,0.000000,,False
I495_CCW,110-04647,MD,COUNTERCLOCKWISE,24.000000,6.000000,48.566000,0.750000,5.250000,5.750000,0.000000,0.460900,21015.655200,1.000000,-0.500000,0.500000,,,,,,,,-5.750000,,False
I495_CCW,110-04647,PM,COUNTERCLOCKWISE,24.000000,4.000000,48.566000,3.500000,4.000000,3.500000,5.372646,1.101000,8367.756900,1.000000,0.500000,0.500000,1.000000,5.250000,1.024150,7783.536373,4.000000,7600.000000,1.250000,1.872646,-0.076850,False
I495_CCW,110-04648,AM,COUNTERCLOCKWISE,22.000000,3.000000,47.488000,0.250000,0.750000,1.000000,0.000000,0.494300,11863.476200,1.000000,-0.250000,0.250000,,,,,,,,-1.000000,,True
I495_CCW,110-04648,MD,COUNTERCLOCKWISE,22.000000,6.000000,47.488000,0.750000,5.750000,6.000000,0.000000,0.523300,25117.950600,1.000000,-0.250000,0.250000,,,,,,,,-6.000000,,True
I495_CCW,110-04648,PM,COUNTERCLOCKWISE,22.000000,4.000000,47.488000,3.000000,3.000000,2.500000,5.952125,1.255300,13499.721000,1.000000,0.500000,0.500000,1.000000,4.000000,0.841553,6732.421209,4.000000,8000.000000,1.000000,3.452125,-0.413747,False
I495_CCW,110N04603,AM,COUNTERCLOCKWISE,21.000000,3.000000,47.358150,0.000000,0.000000,0.000000,0.000000,0.480979,6287.023384,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04603,MD,COUNTERCLOCKWISE,21.000000,6.000000,47.358150,0.000000,0.000000,0.000000,0.000000,0.518956,13144.587722,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04603,PM,COUNTERCLOCKWISE,21.000000,4.000000,47.358150,0.000000,0.000000,4.000000,0.000000,0.577168,8301.693110,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CCW,110N04604,AM,COUNTERCLOCKWISE,19.000000,3.000000,47.271000,0.000000,0.000000,0.000000,0.000000,0.362135,8145.452707,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04604,MD,COUNTERCLOCKWISE,19.000000,6.000000,47.271000,0.000000,0.000000,0.000000,0.000000,0.344207,15812.136568,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04604,PM,COUNTERCLOCKWISE,19.000000,4.000000,47.271000,0.000000,0.000000,0.000000,0.000000,0.389362,10494.867904,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04605,AM,COUNTERCLOCKWISE,17.000000,3.000000,47.943000,0.000000,0.000000,0.000000,0.000000,0.364745,6680.122508,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04605,MD,COUNTERCLOCKWISE,17.000000,6.000000,47.943000,0.000000,0.000000,0.000000,0.000000,0.413750,14578.174609,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04605,PM,COUNTERCLOCKWISE,17.000000,4.000000,47.943000,0.000000,0.000000,0.000000,0.000000,0.526133,11241.645583,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04606,AM,COUNTERCLOCKWISE,15.000000,3.000000,47.227950,0.000000,0.000000,0.000000,0.000000,0.298800,6812.335000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04606,MD,COUNTERCLOCKWISE,15.000000,6.000000,47.227950,1.250000,2.500000,3.000000,0.000000,0.334600,15258.906800,1.000000,-0.500000,0.500000,,,,,,,,-3.000000,,False
I495_CCW,110N04606,PM,COUNTERCLOCKWISE,15.000000,4.000000,47.227950,4.000000,4.000000,4.000000,7.059984,1.411900,10730.418500,1.000000,0.000000,0.000000,1.000000,6.750000,1.474270,11204.454263,4.000000,7600.000000,2.750000,3.059984,0.062370,True
I495_CCW,110N04607,AM,COUNTERCLOCKWISE,13.000000,3.000000,47.112800,0.000000,0.000000,3.000000,0.000000,0.340493,5876.289441,3.000000,-3.000000,3.000000,,,,,,,,-3.000000,,False
I495_CCW,110N04607,MD,COUNTERCLOCKWISE,13.000000,6.000000,47.112800,1.250000,3.250000,6.000000,0.000000,0.501543,14199.584494,3.000000,-2.750000,2.750000,,,,,,,,-6.000000,,False
I495_CCW,110N04607,PM,COUNTERCLOCKWISE,13.000000,4.000000,47.112800,4.000000,4.000000,4.000000,5.352733,1.107323,9436.842598,3.000000,0.000000,0.000000,1.000000,6.500000,1.281408,9738.699720,4.000000,7600.000000,2.500000,1.352733,0.174085,True
I495_CCW,110N04608,AM,COUNTERCLOCKWISE,11.000000,3.000000,46.772250,0.000000,0.000000,0.000000,0.000000,0.437480,6020.356005,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04608,MD,COUNTERCLOCKWISE,11.000000,6.000000,46.772250,1.000000,3.750000,5.000000,0.000000,0.596205,15355.689550,2.000000,-1.250000,1.250000,,,,,,,,-5.000000,,False
I495_CCW,110N04608,PM,COUNTERCLOCKWISE,11.000000,4.000000,46.772250,3.500000,4.000000,4.000000,6.183094,1.267290,10739.200745,2.000000,0.000000,0.000000,1.000000,6.000000,1.035208,8281.667231,4.000000,8000.000000,2.000000,2.183094,-0.232082,True
I495_CCW,110N04609,AM,COUNTERCLOCKWISE,9.000000,3.000000,45.965850,0.000000,0.000000,0.000000,0.000000,0.296309,4135.991852,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04609,MD,COUNTERCLOCKWISE,9.000000,6.000000,45.965850,0.500000,2.250000,3.250000,0.000000,0.399216,13431.827659,2.000000,-1.000000,1.000000,,,,,,,,-3.250000,,False
I495_CCW,110N04609,PM,COUNTERCLOCKWISE,9.000000,4.000000,45.965850,3.500000,4.000000,4.000000,6.519516,1.349468,10521.459550,2.000000,0.000000,0.000000,1.000000,5.000000,1.081460,8219.098855,4.000000,7600.000000,1.000000,2.519516,-0.268008,True
I495_CCW,110N04610,AM,COUNTERCLOCKWISE,7.000000,3.000000,43.562400,0.000000,0.000000,3.000000,0.000000,0.211586,3310.814471,4.000000,-3.000000,3.000000,,,,,,,,-3.000000,,False
I495_CCW,110N04610,MD,COUNTERCLOCKWISE,7.000000,6.000000,43.562400,0.000000,0.000000,6.000000,0.000000,0.468164,10591.004514,4.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I495_CCW,110N04610,PM,COUNTERCLOCKWISE,7.000000,4.000000,43.562400,1.750000,2.250000,2.750000,3.621793,0.772479,7862.181557,4.000000,-0.500000,0.500000,1.000000,2.250000,0.490805,3730.121240,4.000000,7600.000000,0.000000,0.871793,-0.281674,False
I495_CCW,110N04611,AM,COUNTERCLOCKWISE,5.000000,3.000000,43.153250,0.000000,0.000000,3.000000,0.000000,0.421946,4500.345341,3.000000,-3.000000,3.000000,,,,,,,,-3.000000,,False
I495_CCW,110N04611,MD,COUNTERCLOCKWISE,5.000000,6.000000,43.153250,0.000000,0.000000,6.000000,0.000000,0.576707,10482.092208,3.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I495_CCW,110N04611,PM,COUNTERCLOCKWISE,5.000000,4.000000,43.153250,0.000000,0.000000,4.000000,0.000000,0.846980,7848.730592,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CCW,110N04612,AM,COUNTERCLOCKWISE,3.100000,3.000000,43.848000,0.000000,0.000000,0.000000,0.000000,0.956000,14686.872914,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04612,MD,COUNTERCLOCKWISE,3.100000,6.000000,43.848000,0.000000,0.000000,6.000000,0.000000,0.881314,25803.139786,2.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I495_CCW,110N04612,PM,COUNTERCLOCKWISE,3.100000,4.000000,43.848000,0.000000,0.000000,4.000000,0.000000,1.290286,21138.656057,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CCW,110N04613,AM,COUNTERCLOCKWISE,2.000000,3.000000,42.119000,2.500000,1.500000,1.750000,0.000000,0.565800,16973.814000,1.000000,-0.250000,0.250000,,,,,,,,-1.750000,,True
I495_CCW,110N04613,MD,COUNTERCLOCKWISE,2.000000,6.000000,42.119000,6.000000,6.000000,6.000000,0.000000,0.500400,30025.121900,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
I495_CCW,110N04613,PM,COUNTERCLOCKWISE,2.000000,4.000000,42.119000,4.000000,4.000000,4.000000,0.000000,0.631200,25249.382800,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
I495_CCW,110N04645,AM,COUNTERCLOCKWISE,29.000000,3.000000,46.732000,0.000000,0.000000,1.500000,0.000000,0.505499,6193.913212,4.000000,-1.500000,1.500000,,,,,,,,-1.500000,,False
I495_CCW,110N04645,MD,COUNTERCLOCKWISE,29.000000,6.000000,46.732000,1.250000,4.000000,6.000000,0.000000,0.631093,13055.937585,4.000000,-2.000000,2.000000,,,,,,,,-6.000000,,False
I495_CCW,110N04645,PM,COUNTERCLOCKWISE,29.000000,4.000000,46.732000,3.500000,4.000000,4.000000,5.757863,1.216474,6306.583881,4.000000,0.000000,0.000000,1.000000,6.750000,1.204478,9154.029348,4.000000,7600.000000,2.750000,1.757863,-0.011996,True
I495_CCW,110N04646,AM,COUNTERCLOCKWISE,27.000000,3.000000,48.072850,0.000000,0.000000,0.000000,0.000000,0.589372,6103.590511,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04646,MD,COUNTERCLOCKWISE,27.000000,6.000000,48.072850,1.000000,4.000000,4.500000,0.000000,0.599522,13053.660143,2.000000,-0.500000,0.500000,,,,,,,,-4.500000,,False
I495_CCW,110N04646,PM,COUNTERCLOCKWISE,27.000000,4.000000,48.072850,4.000000,4.000000,4.000000,4.198931,0.879580,3613.771272,2.000000,0.000000,0.000000,1.000000,6.250000,1.082444,8226.576043,4.000000,7600.000000,2.250000,0.198931,0.202864,True
I495_CCW,110N04647,AM,COUNTERCLOCKWISE,25.000000,3.000000,48.385575,0.000000,0.000000,0.000000,0.000000,0.427300,9742.692900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CCW,110N04647,MD,COUNTERCLOCKWISE,25.000000,6.000000,48.385575,0.500000,3.000000,4.000000,0.000000,0.432300,19714.303200,1.000000,-1.000000,1.000000,,,,,,,,-4.000000,,False
I495_CCW,110N04647,PM,COUNTERCLOCKWISE,25.000000,4.000000,48.385575,4.000000,4.000000,4.000000,4.972875,1.026200,7798.867700,1.000000,0.000000,0.000000,1.000000,5.250000,1.042349,7921.849257,4.000000,7600.000000,1.250000,0.972875,0.016149,True
I495_CCW,110N04648,AM,COUNTERCLOCKWISE,23.000000,3.000000,48.469750,0.500000,0.500000,0.750000,0.000000,0.415100,9465.376300,1.000000,-0.250000,0.250000,,,,,,,,-0.750000,,True
I495_CCW,110N04648,MD,COUNTERCLOCKWISE,23.000000,6.000000,48.469750,1.000000,5.750000,6.000000,0.000000,0.438200,19981.626600,1.000000,-0.250000,0.250000,,,,,,,,-6.000000,,True
I495_CCW,110N04648,PM,COUNTERCLOCKWISE,23.000000,4.000000,48.469750,3.000000,3.500000,3.000000,4.455906,0.928600,8125.666900,1.000000,0.500000,0.500000,1.000000,4.750000,0.951395,7230.599418,4.000000,7600.000000,1.250000,1.455906,0.022795,False
I495_CW,110+04603,AM,CLOCKWISE,67.000000,3.000000,46.855025,0.000000,0.000000,0.000000,0.000000,0.551600,13238.021300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CW,110+04603,MD,CLOCKWISE,67.000000,6.000000,46.855025,0.000000,0.000000,0.000000,0.000000,0.526000,25246.640600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CW,110+04603,PM,CLOCKWISE,67.000000,4.000000,46.855025,0.000000,0.000000,0.000000,0.000000,0.499900,15996.359200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I495_CW,110+04604,AM,CLOCKWISE,69.000000,3.000000,46.666900,2.000000,2.000000,1.500000,2.914593,1.048430,13065.534373,4.000000,0.500000,0.500000,1.000000,3.500000,1.034849,6209.091242,3.000000,6000.000000,1.500000,1.414593,-0.013581,False
I495_CW,110+04604,MD,CLOCKWISE,69.000000,6.000000,46.666900,1.000000,1.000000,6.000000,0.000000,0.925837,21988.140572,4.000000,-5.000000,5.000000,,,,,,,,-6.000000,,False
I495_CW,110+04604,PM,CLOCKWISE,69.000000,4.000000,46.666900,0.000000,0.000000,4.000000,0.000000,1.182512,14989.953577,4.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I495_CW,110+04605,AM,CLOCKWISE,71.000000,3.000000,46.970000,2.500000,2.750000,2.000000,4.201474,1.227753,10989.959100,3.000000,0.750000,0.750000,1.000000,5.000000,1.460378,8324.156966,3.000000,5700.000000,2.250000,2.201474,0.232625,False
