corridor,period,tmc_code,direction,road_order,route_sequence,link_id,from_node_id_measurement,to_node_id_measurement,length_mi,qa_status,confidence,performance_available,cube_profile_available,taplite_period_volume,cube_period_volume,taplite_zero_volume,cube_positive_volume,taplite_zero_cube_positive,tmc_model_length_coverage,eligible_for_comparison,iteration_no,from_node_id_source,to_node_id_source,assignment_volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,assignment_D_vphpl,assignment_doc,assignment_plf,speed_mph,travel_time,assignment_P_hours,assignment_t0_hour,assignment_t2_hour,assignment_t3_hour,vt2_mph,mu,free_speed_mph,cutoff_speed_mph,kernel_recomputed_D_vphpl,kernel_recomputed_doc,kernel_recomputed_plf,kernel_D_residual,kernel_doc_residual,kernel_plf_residual,kernel_formula_status,gmns_lanes,assignment_link_streetname,assignment_link_source_id,assignment_link_project_id,assignment_link_ftype,assignment_link_type,assignment_link_allowed_use,assignment_link_length_mi,assignment_link_lanes,cube_period_volume_link_file,synthetic_period_volume,synthetic_profile_intervals,synthetic_observed_speed_mph,synthetic_tmc_codes,map_road,map_direction,map_road_order,map_link_sequence,distance_to_tmc_ft,bearing_diff_deg,map_link_streetname,map_link_allowed_use,map_link_posted_speed_mph,map_link_lanes,map_link_capacity,map_link_free_speed_mph,map_link_type,map_link_project_id,map_link_source_id,map_link_geometry_wgs84,map_status,map_confidence,route_link_count,route_length_mi,length_ratio,avg_offset_ft,max_offset_ft,avg_bearing_diff_deg,assignment_to_synthetic_volume_ratio,assignment_minus_synthetic_period_volume,assignment_zero_flag,assignment_doc_le_0_10_flag,assignment_doc_le_0_25_flag,mapmatching_review_flag,suspicious_flag,likely_cause
VA643_WB,AM,110-59143,WESTBOUND,1.000000,2,39871,40634,40489,1.030000,matched,58.970000,True,True,1080.474500,996.904240,False,True,False,1.000000,True,10,40634,40489,1080.474500,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,864.778700,1.081000,0.416500,37.490100,1.648400,0.000000,0.000000,0.000000,0.000000,37.490105,800.000000,40.000000,30.000000,864.725490,1.080907,0.416474,0.053210,0.000093,0.000026,review,1.000000,VA 643 - Purcell Road,1529,,4,604,sov;hov2;hov3;trk;apv;com,1.030000,1,996.904240,2378.928494,12.000000,34.384503,110-59143,VA-643,WESTBOUND,1.000000,2.000000,109.250000,13.440000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,1529.000000,"LINESTRING (-77.39718847405437 38.673462673683225, -77.40797727459316 38.68460106135157)",matched,58.970000,3.000000,1.480000,0.773000,379.230000,1293.280000,12.240000,0.454185,-1298.453994,False,False,False,False,True,calculation_mismatch
VA643_WB,AM,110N59142,WESTBOUND,1.000000,1,40271,40768,40075,0.330000,review_length,15.030000,True,True,1357.324000,1219.475220,False,True,False,1.000000,True,10,40768,40075,1357.324000,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,1357.324000,1.696700,0.333300,36.413300,0.543800,5.132063,6.663262,8.500000,9.000000,25.323110,264.479237,40.000000,30.000000,1357.459746,1.696825,0.333333,-0.135746,-0.000125,-0.000033,review,1.000000,VA 643 - Purcell Road,25244,,4,604,sov;hov2;hov3;trk;apv;com,0.330000,1,1219.475220,2263.085982,12.000000,23.108769,110N59142,VA-643,WESTBOUND,1.000000,1.000000,6.980000,12.910000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,25244.000000,"LINESTRING (-77.43540745010576 38.690301022891305, -77.44085753410461 38.68893229996196)",review_length,15.030000,1.000000,0.330000,10.161000,6.980000,6.980000,12.910000,0.599767,-905.761982,False,False,False,True,True,calculation_mismatch
VA643_WB,AM,110N59144,WESTBOUND,1.000000,1,38338,40063,40634,0.120000,review_length,14.980000,True,True,1141.421200,1058.638790,False,True,False,1.000000,True,10,40063,40634,1141.421200,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,380.473700,0.475600,1.000000,38.995400,0.184600,0.000000,0.000000,0.000000,0.000000,38.995370,800.000000,40.000000,30.000000,380.473733,0.475592,1.000000,-0.000033,0.000008,-0.000000,reconciled,1.000000,VA 643 - Purcell Road,21237,,4,404,sov;hov2;hov3;trk;apv;com,0.120000,1,1058.638790,2379.096767,12.000000,34.363875,110-59143;110N59144,VA-643,WESTBOUND,1.000000,1.000000,2.290000,16.310000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,404.000000,,21237.000000,"LINESTRING (-77.39591686459977 38.67217369961622, -77.39718847405437 38.673462673683225)",review_length,14.980000,1.000000,0.120000,8.988100,2.290000,2.290000,16.310000,0.479771,-1237.675567,False,False,False,True,True,mapmatching_review
VA643_WB,AM,110-56064,WESTBOUND,2.000000,4,35234,36480,36515,0.300000,review_od_distance,0.000000,True,True,286.741600,383.097630,False,True,False,1.000000,True,10,36480,36515,286.741600,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,229.499200,0.286900,0.416500,39.158500,0.459700,0.000000,0.000000,0.000000,0.000000,39.158471,800.000000,40.000000,30.000000,229.485074,0.286856,0.416474,0.014126,0.000044,0.000026,review,1.000000,Henderson Road,60016,,4,604,sov;hov2;hov3;trk;apv;com,0.300000,1,383.097630,2367.566129,12.000000,34.408462,110-56064,VA-643,WESTBOUND,2.000000,4.000000,2.900000,3.560000,Henderson Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,60016.000000,"LINESTRING (-77.33168830400292 38.74232215196889, -77.33620931007405 38.74044202873645)",review_od_distance,0.000000,6.000000,4.670000,2.402700,1314.880000,2709.310000,19.850000,0.121112,-2080.824529,False,False,False,True,True,calculation_mismatch
VA643_WB,MD,110-59143,WESTBOUND,1.000000,3,39429,40489,40094,0.330000,matched,58.970000,True,True,2221.628200,2006.357060,False,True,False,1.000000,True,10,40489,40094,2221.628200,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,1202.699100,1.503400,0.307900,34.616700,0.572000,0.000000,0.000000,0.000000,0.000000,34.616705,800.000000,40.000000,30.000000,1202.570207,1.503213,0.307867,0.128893,0.000187,0.000033,review,1.000000,VA 643 - Purcell Road,56589,,4,604,sov;hov2;hov3;trk;apv;com,0.330000,1,2006.357060,4736.734187,24.000000,34.995934,110-59143,VA-643,WESTBOUND,1.000000,3.000000,1293.280000,8.500000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,56589.000000,"LINESTRING (-77.40797727459316 38.68460106135157, -77.41208958627433 38.68816170261885)",matched,58.970000,3.000000,1.480000,0.773000,379.230000,1293.280000,12.240000,0.469021,-2515.105987,False,False,False,False,True,calculation_mismatch
VA643_WB,MD,110-59143,WESTBOUND,1.000000,2,39871,40634,40489,1.030000,matched,58.970000,True,True,2153.855700,1943.410400,False,True,False,1.000000,True,10,40634,40489,2153.855700,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,1166.009900,1.457500,0.307900,34.743100,1.778800,0.000000,0.000000,0.000000,0.000000,34.743138,800.000000,40.000000,30.000000,1165.884865,1.457356,0.307867,0.125035,0.000144,0.000033,review,1.000000,VA 643 - Purcell Road,1529,,4,604,sov;hov2;hov3;trk;apv;com,1.030000,1,1943.410400,4736.734187,24.000000,34.995934,110-59143,VA-643,WESTBOUND,1.000000,2.000000,109.250000,13.440000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,1529.000000,"LINESTRING (-77.39718847405437 38.673462673683225, -77.40797727459316 38.68460106135157)",matched,58.970000,3.000000,1.480000,0.773000,379.230000,1293.280000,12.240000,0.454713,-2582.878487,False,False,False,False,True,calculation_mismatch
VA643_WB,MD,110-56063,WESTBOUND,3.000000,1,29519,34274,36512,2.090000,review_od_distance,48.850000,True,True,1534.629000,574.773250,False,True,False,1.000000,True,10,34274,36512,1534.629000,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,255.771500,0.319700,1.000000,38.479000,3.258900,0.000000,0.000000,0.000000,0.000000,38.479021,800.000000,40.000000,30.000000,255.771500,0.319714,1.000000,0.000000,-0.000014,0.000000,reconciled,1.000000,VA 643 - Henderson Road,47326,,4,604,sov;hov2;hov3;trk;apv;com,2.090000,1,574.773250,4798.272185,24.000000,30.890638,110-56062;110-56063;110-56064,VA-643,WESTBOUND,3.000000,1.000000,3.090000,3.280000,VA 643 - Henderson Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,47326.000000,"LINESTRING (-77.34118701965428 38.74248145271617, -77.36844637010796 38.74171201480767)",review_od_distance,48.850000,1.000000,2.090000,3.381500,3.090000,3.090000,3.280000,0.319830,-3263.643185,False,False,False,True,True,mapmatching_review
VA643_WB,MD,110N59142,WESTBOUND,1.000000,1,40271,40768,40075,0.330000,review_length,15.030000,True,True,2502.932800,2265.899410,False,True,False,1.000000,True,10,40768,40075,2502.932800,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,417.155500,0.521400,1.000000,37.702600,0.525200,0.000000,0.000000,0.000000,0.000000,37.702558,800.000000,40.000000,30.000000,417.155467,0.521444,1.000000,0.000033,-0.000044,0.000000,reconciled,1.000000,VA 643 - Purcell Road,25244,,4,604,sov;hov2;hov3;trk;apv;com,0.330000,1,2265.899410,4632.929723,24.000000,25.062990,110N59142,VA-643,WESTBOUND,1.000000,1.000000,6.980000,12.910000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,25244.000000,"LINESTRING (-77.43540745010576 38.690301022891305, -77.44085753410461 38.68893229996196)",review_length,15.030000,1.000000,0.330000,10.161000,6.980000,6.980000,12.910000,0.540248,-2129.996923,False,False,False,True,True,mapmatching_review
VA643_WB,MD,110N59144,WESTBOUND,1.000000,1,38338,40063,40634,0.120000,review_length,14.980000,True,True,2344.254600,2139.536380,False,True,False,1.000000,True,10,40063,40634,2344.254600,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,390.709100,0.488400,1.000000,37.715400,0.190900,0.000000,0.000000,0.000000,0.000000,37.715399,800.000000,40.000000,30.000000,390.709100,0.488386,1.000000,-0.000000,0.000014,-0.000000,reconciled,1.000000,VA 643 - Purcell Road,21237,,4,404,sov;hov2;hov3;trk;apv;com,0.120000,1,2139.536380,4755.584785,24.000000,34.302534,110-59143;110N59144,VA-643,WESTBOUND,1.000000,1.000000,2.290000,16.310000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,404.000000,,21237.000000,"LINESTRING (-77.39591686459977 38.67217369961622, -77.39718847405437 38.673462673683225)",review_length,14.980000,1.000000,0.120000,8.988100,2.290000,2.290000,16.310000,0.492948,-2411.330185,False,False,False,True,True,mapmatching_review
VA643_WB,PM,110-56063,WESTBOUND,3.000000,1,29519,34274,36512,2.090000,review_od_distance,48.850000,True,True,1380.689300,1140.063230,False,True,False,1.000000,True,10,34274,36512,1380.689300,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,1380.689300,1.725900,0.250000,35.217900,3.560700,7.006692,15.000000,16.750000,19.000000,23.912034,197.052932,40.000000,30.000000,1380.689300,1.725862,0.250000,0.000000,0.000038,0.000000,reconciled,1.000000,VA 643 - Henderson Road,47326,,4,604,sov;hov2;hov3;trk;apv;com,2.090000,1,1140.063230,3171.731039,16.000000,28.433931,110-56062;110-56063;110-56064,VA-643,WESTBOUND,3.000000,1.000000,3.090000,3.280000,VA 643 - Henderson Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,47326.000000,"LINESTRING (-77.34118701965428 38.74248145271617, -77.36844637010796 38.74171201480767)",review_od_distance,48.850000,1.000000,2.090000,3.381500,3.090000,3.090000,3.280000,0.435311,-1791.041739,False,False,False,True,True,mapmatching_review
VA643_WB,PM,110N59142,WESTBOUND,1.000000,1,40271,40768,40075,0.330000,review_length,15.030000,True,True,1870.083500,1706.873290,False,True,False,1.000000,True,10,40768,40075,1870.083500,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,467.520900,0.584400,1.000000,37.637000,0.526100,0.000000,0.000000,0.000000,0.000000,37.636997,800.000000,40.000000,30.000000,467.520875,0.584401,1.000000,0.000025,-0.000001,0.000000,reconciled,1.000000,VA 643 - Purcell Road,25244,,4,604,sov;hov2;hov3;trk;apv;com,0.330000,1,1706.873290,3059.423626,16.000000,24.226217,110N59142,VA-643,WESTBOUND,1.000000,1.000000,6.980000,12.910000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,25244.000000,"LINESTRING (-77.43540745010576 38.690301022891305, -77.44085753410461 38.68893229996196)",review_length,15.030000,1.000000,0.330000,10.161000,6.980000,6.980000,12.910000,0.611254,-1189.340126,False,False,False,True,True,mapmatching_review
VA643_WB,PM,110N59144,WESTBOUND,1.000000,1,38338,40063,40634,0.120000,review_length,14.980000,True,True,1891.062500,1742.926880,False,True,False,1.000000,True,10,40063,40634,1891.062500,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,472.765600,0.591000,1.000000,37.911000,0.189900,0.000000,0.000000,0.000000,0.000000,37.911011,800.000000,40.000000,30.000000,472.765625,0.590957,1.000000,-0.000025,0.000043,-0.000000,reconciled,1.000000,VA 643 - Purcell Road,21237,,4,404,sov;hov2;hov3;trk;apv;com,0.120000,1,1742.926880,3178.658775,16.000000,33.992069,110-59143;110N59144,VA-643,WESTBOUND,1.000000,1.000000,2.290000,16.310000,VA 643 - Purcell Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,404.000000,,21237.000000,"LINESTRING (-77.39591686459977 38.67217369961622, -77.39718847405437 38.673462673683225)",review_length,14.980000,1.000000,0.120000,8.988100,2.290000,2.290000,16.310000,0.594925,-1287.596275,False,False,False,True,True,mapmatching_review
VA643_WB,PM,110-56064,WESTBOUND,2.000000,1,29504,34270,36482,0.880000,review_od_distance,0.000000,True,True,1006.874400,1063.454350,False,True,False,1.000000,True,10,34270,36482,1006.874400,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,251.718600,0.314600,1.000000,38.447000,1.373300,0.000000,0.000000,0.000000,0.000000,38.446982,800.000000,40.000000,30.000000,251.718600,0.314648,1.000000,0.000000,-0.000048,0.000000,reconciled,1.000000,Henderson Road,40132,NEWTAZ,4,604,sov;hov2;hov3;trk;apv;com,0.880000,1,1063.454350,3191.746452,16.000000,30.154295,110-56064;110N56065,VA-643,WESTBOUND,2.000000,1.000000,29.140000,16.160000,Henderson Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,NEWTAZ,40132.000000,"LINESTRING (-77.30132926043122 38.753143541207855, -77.31730432446128 38.75133558470551)",review_od_distance,0.000000,6.000000,4.670000,2.402700,1314.880000,2709.310000,19.850000,0.315462,-2184.872052,False,False,False,True,True,mapmatching_review
VA643_WB,PM,110-56064,WESTBOUND,2.000000,6,29519,34274,36512,2.090000,review_od_distance,0.000000,True,True,1380.689300,1140.063230,False,True,False,1.000000,True,10,34274,36512,1380.689300,0.000000,0.000000,-1.000000,0.000000,800.000000,800.000000,1380.689300,1.725900,0.250000,35.217900,3.560700,7.006692,15.000000,16.750000,19.000000,23.912034,197.052932,40.000000,30.000000,1380.689300,1.725862,0.250000,0.000000,0.000038,0.000000,reconciled,1.000000,VA 643 - Henderson Road,47326,,4,604,sov;hov2;hov3;trk;apv;com,2.090000,1,1140.063230,3171.731039,16.000000,28.433931,110-56062;110-56063;110-56064,VA-643,WESTBOUND,2.000000,6.000000,2709.310000,22.350000,VA 643 - Henderson Road,sov;hov2;hov3;trk;apv;com,0.000000,1.000000,800.000000,40.000000,604.000000,,47326.000000,"LINESTRING (-77.34118701965428 38.74248145271617, -77.36844637010796 38.74171201480767)",review_od_distance,0.000000,6.000000,4.670000,2.402700,1314.880000,2709.310000,19.850000,0.435311,-1791.041739,False,False,False,True,True,mapmatching_review
VA644_EB,AM,110+50130,EASTBOUND,17.000000,1,29205,34179,36332,0.240000,matched,99.120000,True,True,4602.083500,4637.464840,False,True,False,1.000000,True,10,34179,36332,4602.083500,0.000000,0.000000,-1.000000,0.000000,2520.000000,840.000000,1288.394600,1.533800,0.396900,39.151300,0.367800,0.000000,0.000000,0.000000,0.000000,39.151290,840.000000,46.000000,34.500000,1288.341172,1.533739,0.396884,0.053428,0.000061,0.000016,review,3.000000,VA 644 - Franconia Road,38289,,3,403,sov;hov2;hov3;trk;apv;com,0.240000,3,4637.464840,7447.794068,12.000000,27.709792,110+50130,VA-644,EASTBOUND,17.000000,1.000000,0.000000,0.610000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,840.000000,46.000000,403.000000,,38289.000000,"LINESTRING (-77.14589907579851 38.78211346493865, -77.14159645352467 38.78297271444739)",matched,99.120000,3.000000,0.540000,0.998400,1.100000,8.770000,0.550000,0.617912,-2845.710568,False,False,False,False,True,calculation_mismatch
VA644_EB,AM,110+50129,EASTBOUND,16.000000,2,29224,34186,35773,0.170000,matched,88.720000,True,True,1568.820900,1670.120120,False,True,False,1.000000,True,10,34186,35773,1568.820900,0.000000,0.000000,-1.000000,0.000000,2100.000000,700.000000,475.668700,0.679500,0.366500,43.225000,0.236000,0.000000,0.000000,0.000000,0.000000,43.225003,700.000000,46.000000,34.500000,475.616462,0.679452,0.366460,0.052238,0.000048,0.000040,review,3.000000,VA 644 - Franconia Road,12654,,3,303,sov;hov2;hov3;trk;apv;com,0.170000,3,1670.120120,5328.365235,12.000000,28.963562,110+50129,VA-644,EASTBOUND,16.000000,2.000000,61.740000,11.320000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,700.000000,46.000000,303.000000,,12654.000000,"LINESTRING (-77.17177759677718 38.777712381068795, -77.16869780400113 38.777733351650845)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.294428,-3759.544335,False,False,False,False,True,calculation_mismatch
VA644_EB,AM,110+50129,EASTBOUND,16.000000,5,29912,34389,36328,0.150000,matched,88.720000,True,True,1763.462200,2177.163330,False,True,False,1.000000,True,10,34389,36328,1763.462200,0.000000,0.000000,-1.000000,0.000000,2100.000000,700.000000,534.684300,0.763800,0.366500,42.964800,0.209500,0.000000,0.000000,0.000000,0.000000,42.964784,700.000000,46.000000,34.500000,534.625496,0.763751,0.366460,0.058804,0.000049,0.000040,review,3.000000,VA 644 - Franconia Road,55972,,3,303,sov;hov2;hov3;trk;apv;com,0.150000,3,2177.163330,5328.365235,12.000000,28.963562,110+50129,VA-644,EASTBOUND,16.000000,5.000000,162.590000,0.030000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,700.000000,46.000000,303.000000,,55972.000000,"LINESTRING (-77.15873973307527 38.77956231220039, -77.15605716399422 38.7800025164665)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.330957,-3564.903035,False,False,False,False,True,calculation_mismatch
VA644_EB,AM,110+50129,EASTBOUND,16.000000,3,33045,35773,36465,0.280000,matched,88.720000,True,True,1750.320800,2272.878420,False,True,False,1.000000,True,10,35773,36465,1750.320800,0.000000,0.000000,-1.000000,0.000000,1800.000000,600.000000,442.007000,0.736700,0.440000,37.778300,0.444700,2.217919,7.529660,8.500000,9.000000,27.020495,199.289062,40.000000,30.000000,442.000202,0.736667,0.439993,0.006798,0.000033,0.000007,review,3.000000,VA 644 - Franconia Road,62735,,3,203,sov;hov2;hov3;trk;apv;com,0.280000,3,2272.878420,5335.912778,12.000000,30.038029,110+50129;110P52384,VA-644,EASTBOUND,16.000000,3.000000,204.390000,1.150000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,600.000000,40.000000,203.000000,,62735.000000,"LINESTRING (-77.16869780400113 38.777733351650845, -77.1636591834731 38.77864115746462)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.328027,-3585.591978,False,False,False,False,True,calculation_mismatch
VA644_EB,AM,110+50129,EASTBOUND,16.000000,6,34761,36328,36330,0.210000,matched,88.720000,True,True,1489.283400,2039.895510,False,True,False,1.000000,True,10,36328,36330,1489.283400,0.000000,0.000000,-1.000000,0.000000,2100.000000,700.000000,451.552900,0.645100,0.366500,43.333900,0.290800,0.000000,0.000000,0.000000,0.000000,43.333930,700.000000,46.000000,34.500000,451.503229,0.645005,0.366460,0.049671,0.000095,0.000040,review,3.000000,VA 644 - Franconia Road,46355,,3,303,sov;hov2;hov3;trk;apv;com,0.210000,3,2039.895510,5328.365235,12.000000,28.963562,110+50129,VA-644,EASTBOUND,16.000000,6.000000,108.060000,2.770000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,700.000000,46.000000,303.000000,,46355.000000,"LINESTRING (-77.15605716399422 38.7800025164665, -77.15222819280777 38.780781895548444)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.279501,-3839.081835,False,False,False,False,True,calculation_mismatch
VA644_EB,MD,110P50124,EASTBOUND,7.000000,1,31516,34960,34300,0.370000,review_length,0.000000,True,True,3301.607200,2405.647460,False,True,False,1.000000,True,10,34960,34300,3301.607200,0.000000,0.000000,-1.000000,0.000000,2520.000000,840.000000,183.422600,0.218400,1.000000,44.373500,0.500300,0.000000,0.000000,0.000000,0.000000,44.373541,840.000000,46.000000,34.500000,183.422622,0.218360,1.000000,-0.000022,0.000040,-0.000000,reconciled,3.000000,VA 644 - Old Keene Mill Road,81982,,3,403,sov;hov2;hov3;trk;apv;com,0.370000,3,2405.647460,14079.206550,24.000000,37.580701,110+50124;110P50124,VA-644,EASTBOUND,7.000000,1.000000,2.920000,0.810000,VA 644 - Old Keene Mill Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,840.000000,46.000000,403.000000,,81982.000000,"LINESTRING (-77.25586713540349 38.77299190833546, -77.2492273936702 38.774022240854535)",review_length,0.000000,1.000000,0.370000,55.975800,2.920000,2.920000,0.810000,0.234502,-10777.599350,False,False,True,True,True,mapmatching_review
VA644_EB,MD,110+50130,EASTBOUND,17.000000,1,29205,34179,36332,0.240000,matched,99.120000,True,True,6831.051300,5300.146480,False,True,False,1.000000,True,10,34179,36332,6831.051300,0.000000,0.000000,-1.000000,0.000000,2520.000000,840.000000,2277.017100,2.710700,0.166700,34.532300,0.417000,0.000000,0.000000,0.000000,0.000000,34.532309,840.000000,46.000000,34.500000,2276.561788,2.710193,0.166667,0.455312,0.000507,0.000033,review,3.000000,VA 644 - Franconia Road,38289,,3,403,sov;hov2;hov3;trk;apv;com,0.240000,3,5300.146480,14886.034826,24.000000,27.165186,110+50130,VA-644,EASTBOUND,17.000000,1.000000,0.000000,0.610000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,840.000000,46.000000,403.000000,,38289.000000,"LINESTRING (-77.14589907579851 38.78211346493865, -77.14159645352467 38.78297271444739)",matched,99.120000,3.000000,0.540000,0.998400,1.100000,8.770000,0.550000,0.458890,-8054.983526,False,False,False,False,True,calculation_mismatch
VA644_EB,MD,110+52382,EASTBOUND,2.000000,1,33039,35772,34180,0.050000,matched,93.030000,True,True,6572.499400,5289.497070,False,True,False,1.000000,True,10,35772,34180,6572.499400,0.000000,0.000000,-1.000000,0.000000,1800.000000,600.000000,2190.833100,3.651400,0.166700,26.741600,0.112200,23.513939,9.000000,11.500000,15.000000,15.547086,93.171674,40.000000,30.000000,2190.395054,3.650658,0.166667,0.438046,0.000742,0.000033,review,3.000000,VA 644 - Franconia Road,49657,,3,203,sov;hov2;hov3;trk;apv;com,0.050000,3,5289.497070,10238.427945,24.000000,34.899323,110+50128,VA-644,EASTBOUND,2.000000,1.000000,4.610000,0.930000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,600.000000,40.000000,203.000000,,49657.000000,"LINESTRING (-77.17699803767835 38.778053292920745, -77.17604719465227 38.77796137453576)",matched,93.030000,1.000000,0.050000,0.483000,4.610000,4.610000,0.930000,0.641944,-3665.928545,False,False,False,False,True,calculation_mismatch
VA644_EB,MD,110+50128,EASTBOUND,14.000000,3,33039,35772,34180,0.050000,matched,91.520000,True,True,6572.499400,5289.497070,False,True,False,1.000000,True,10,35772,34180,6572.499400,0.000000,0.000000,-1.000000,0.000000,1800.000000,600.000000,2190.833100,3.651400,0.166700,26.741600,0.112200,23.513939,9.000000,11.500000,15.000000,15.547086,93.171674,40.000000,30.000000,2190.395054,3.650658,0.166667,0.438046,0.000742,0.000033,review,3.000000,VA 644 - Franconia Road,49657,,3,203,sov;hov2;hov3;trk;apv;com,0.050000,3,5289.497070,10238.427945,24.000000,34.899323,110+50128,VA-644,EASTBOUND,14.000000,3.000000,116.750000,0.070000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,600.000000,40.000000,203.000000,,49657.000000,"LINESTRING (-77.17699803767835 38.778053292920745, -77.17604719465227 38.77796137453576)",matched,91.520000,4.000000,0.560000,1.071200,53.240000,116.750000,2.970000,0.641944,-3665.928545,False,False,False,False,True,calculation_mismatch
VA644_EB,MD,110+50129,EASTBOUND,16.000000,2,29224,34186,35773,0.170000,matched,88.720000,True,True,3919.295400,2593.682860,False,True,False,1.000000,True,10,34186,35773,3919.295400,0.000000,0.000000,-1.000000,0.000000,2100.000000,700.000000,1306.431800,1.866300,0.166700,37.760400,0.270100,0.000000,0.000000,0.000000,0.000000,37.760376,700.000000,46.000000,34.500000,1306.170566,1.865958,0.166667,0.261234,0.000342,0.000033,review,3.000000,VA 644 - Franconia Road,12654,,3,303,sov;hov2;hov3;trk;apv;com,0.170000,3,2593.682860,10662.667811,24.000000,28.286449,110+50129,VA-644,EASTBOUND,16.000000,2.000000,61.740000,11.320000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,700.000000,46.000000,303.000000,,12654.000000,"LINESTRING (-77.17177759677718 38.777712381068795, -77.16869780400113 38.777733351650845)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.367572,-6743.372411,False,False,False,False,True,calculation_mismatch
VA644_EB,MD,110+50129,EASTBOUND,16.000000,5,29912,34389,36328,0.150000,matched,88.720000,True,True,4601.430200,2988.393550,False,True,False,1.000000,True,10,34389,36328,4601.430200,0.000000,0.000000,-1.000000,0.000000,2100.000000,700.000000,1533.810100,2.191200,0.166700,36.580400,0.246000,0.000000,0.000000,0.000000,0.000000,36.580393,700.000000,46.000000,34.500000,1533.503366,2.190719,0.166667,0.306734,0.000481,0.000033,review,3.000000,VA 644 - Franconia Road,55972,,3,303,sov;hov2;hov3;trk;apv;com,0.150000,3,2988.393550,10662.667811,24.000000,28.286449,110+50129,VA-644,EASTBOUND,16.000000,5.000000,162.590000,0.030000,VA 644 - Franconia Road,sov;hov2;hov3;trk;apv;com,0.000000,3.000000,700.000000,46.000000,303.000000,,55972.000000,"LINESTRING (-77.15873973307527 38.77956231220039, -77.15605716399422 38.7800025164665)",matched,88.720000,8.000000,1.560000,1.088200,112.650000,204.390000,4.080000,0.431546,-6061.237611,False,False,False,False,True,calculation_mismatch
